id,timestamp,circles
0,1398854618.4548473,[{'idp': 1, 'x': 7.291666666666668, 'y': 2.2916666666666674, 'r': 0.3999999999999999, 'type': 1}]
11409,1398854904.3018079,[{'idp': 186, 'x': 5.592234586173324, 'y': -0.22002612481002326, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.271402417103099, 'y': 1.431170936892916, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.8568461077292415, 'y': 2.1788080588648673, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.75032678475983, 'y': 0.2803528296365987, 'r': 0.3999999999999999, 'type': 1}]
11410,1398854904.3417222,[{'idp': 186, 'x': 5.593775977177311, 'y': -0.2199536825780024, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.284951471493817, 'y': 1.384138562692654, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.857866704693622, 'y': 2.1500918821889847, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.7839430057047085, 'y': 0.26614113734472644, 'r': 0.3999999999999999, 'type': 1}]
11411,1398854904.3817618,[{'idp': 186, 'x': 5.613123028894613, 'y': -0.23270435384210142, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.294754861886448, 'y': 1.4189194040936859, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.880365685262516, 'y': 2.1441815834048694, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.760394304990294, 'y': 0.28097996255453284, 'r': 0.3999999999999999, 'type': 1}]
11412,1398854904.3817887,[{'idp': 186, 'x': 5.612456716683186, 'y': -0.25743720661645875, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.316530869534632, 'y': 1.406107432353474, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.899809750858154, 'y': 2.129982277565372, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.768272132703852, 'y': 0.2954898895695979, 'r': 0.3999999999999999, 'type': 1}]
11413,1398854904.4219549,[{'idp': 186, 'x': 5.604847087883145, 'y': -0.2322533523486281, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.339881987021317, 'y': 1.4098499000693598, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.910873136550368, 'y': 2.133402826180042, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.771360020790487, 'y': 0.29493589856273594, 'r': 0.3999999999999999, 'type': 1}]
11414,1398854904.4271424,[{'idp': 186, 'x': 5.645557325614286, 'y': -0.22179898739321136, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.361511388742286, 'y': 1.3972228514111906, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.894266695080117, 'y': 2.1351896685613325, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.7128630424153375, 'y': 0.32322311734579223, 'r': 0.3999999999999999, 'type': 1}]
11415,1398854904.4657185,[{'idp': 186, 'x': 5.644068734692085, 'y': -0.22261140295733006, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.402806248001788, 'y': 1.3713327618177962, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.921787398383644, 'y': 2.129836243254244, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.684882958291469, 'y': 0.29228043428987327, 'r': 0.3999999999999999, 'type': 1}]
11416,1398854904.505794,[{'idp': 186, 'x': 5.68924007539348, 'y': -0.21179053823877525, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.445470592274031, 'y': 1.3956748809985364, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.949280520276632, 'y': 2.103759839849857, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.671704082277985, 'y': 0.2919626968298683, 'r': 0.3999999999999999, 'type': 1}]
11417,1398854904.5058227,[{'idp': 186, 'x': 5.67696783985181, 'y': -0.1868186137686112, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.452765492855589, 'y': 1.3964481413531749, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.974462975473161, 'y': 2.09859066476785, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.672792502179532, 'y': 0.29203880530041193, 'r': 0.3999999999999999, 'type': 1}]
11418,1398854904.5457563,[{'idp': 186, 'x': 5.682347229353972, 'y': -0.1995945300395019, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.475954331560373, 'y': 1.3832782417270018, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.987449553261605, 'y': 2.0890201802091624, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.696571483754036, 'y': 0.2772922347428053, 'r': 0.3999999999999999, 'type': 1}]
11419,1398854904.5521743,[{'idp': 186, 'x': 5.661405687193925, 'y': -0.161947916702867, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.457877124962884, 'y': 1.3798056794282076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.988339472035252, 'y': 2.0599873179996053, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.668076562982463, 'y': 0.27682321282385347, 'r': 0.3999999999999999, 'type': 1}]
11420,1398854904.5897565,[{'idp': 186, 'x': 5.661289032363355, 'y': -0.16169939067683714, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.472380173028405, 'y': 1.3825421868940801, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 5.992107888468379, 'y': 2.0768429152800083, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.655089749916028, 'y': 0.2762671201929723, 'r': 0.3999999999999999, 'type': 1}]
11421,1398854904.629804,[{'idp': 186, 'x': 5.66966197037684, 'y': -0.14969662360325486, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.484284868809308, 'y': 1.3844570490118935, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.010228760419942, 'y': 2.0536301409127433, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.667596444600418, 'y': 0.29077201204181113, 'r': 0.3999999999999999, 'type': 1}]
11422,1398854904.6697402,[{'idp': 186, 'x': 5.681773799958831, 'y': -0.16246166237408044, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.559624647340037, 'y': 1.330649226828755, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.021353405107717, 'y': 2.0250801535027496, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.621693741716674, 'y': 0.26062319143025814, 'r': 0.3999999999999999, 'type': 1}]
11423,1398854904.6697724,[{'idp': 186, 'x': 5.674290781390079, 'y': -0.16190431352015588, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.5035772100789995, 'y': 1.353820449903822, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.076190754517928, 'y': 1.9791462725061093, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.6510621983471685, 'y': 0.2318142392254563, 'r': 0.3999999999999999, 'type': 1}]
11424,1398854904.7097433,[{'idp': 186, 'x': 5.667963460798835, 'y': -0.17442627953552448, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.553926432744951, 'y': 1.2952860758127382, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.079706436807992, 'y': 1.990551954539399, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.611837262703224, 'y': 0.23124103231710436, 'r': 0.3999999999999999, 'type': 1}]
11425,1398854904.7097726,[{'idp': 186, 'x': 5.680523260849788, 'y': -0.18697130837771136, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.572927424157749, 'y': 1.2645032402108725, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.105701367848417, 'y': 1.9403298630694477, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.583192537320366, 'y': 0.21643869048598274, 'r': 0.3999999999999999, 'type': 1}]
11426,1398854904.7498865,[{'idp': 186, 'x': 5.67378448165795, 'y': -0.21122187472203735, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.6092559337575905, 'y': 1.2192681198130773, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.1146551187164855, 'y': 1.899217513352438, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.565034049901657, 'y': 0.2160705133941776, 'r': 0.3999999999999999, 'type': 1}]
11427,1398854904.7524357,[{'idp': 186, 'x': 5.66235947997858, 'y': -0.23599995829191034, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.622359608100355, 'y': 1.1534157480612794, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.130976604265745, 'y': 1.8604980947116845, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.51016774561546, 'y': 0.14331521729402885, 'r': 0.3999999999999999, 'type': 1}]
11428,1398854904.7897549,[{'idp': 186, 'x': 5.641190872158419, 'y': -0.2768759955535782, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.63706645523452, 'y': 1.1018715484146258, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.09557265859139, 'y': 1.791286466785349, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.473281999783184, 'y': 0.1146855128834745, 'r': 0.3999999999999999, 'type': 1}]
11429,1398854904.8296955,[{'idp': 186, 'x': 5.626758766219224, 'y': -0.29590581129548044, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.668034799478209, 'y': 1.0584898137604348, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.094239636845076, 'y': 1.7477333364300418, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.525571950296641, 'y': 0.08632293883541697, 'r': 0.3999999999999999, 'type': 1}]
11430,1398854904.8297267,[{'idp': 186, 'x': 5.611864814787813, 'y': -0.3317900566942278, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.677553318439503, 'y': 0.9919767957585557, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.0837089766081505, 'y': 1.6727718510742062, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.500658559471777, 'y': 0.04308391254256305, 'r': 0.3999999999999999, 'type': 1}]
11431,1398854904.8697767,[{'idp': 186, 'x': 5.609333113816113, 'y': -0.36866928582306224, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.70045921321506, 'y': 0.9269945222098563, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.0751960081215195, 'y': 1.6277228149846423, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.5057724340254826, 'y': 0.02958486912563396, 'r': 0.3999999999999999, 'type': 1}]
11432,1398854904.8781574,[{'idp': 186, 'x': 5.58615276011408, 'y': -0.4039523488236374, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.744973318582171, 'y': 0.847390647708206, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.105230862060626, 'y': 1.5930926555738534, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.497478295665888, 'y': -0.013305679529611592, 'r': 0.3999999999999999, 'type': 1}]
11433,1398854904.917766,[{'idp': 186, 'x': 5.566519429098362, 'y': -0.42691786583990754, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.768895496112556, 'y': 0.7989049006752769, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.117159163885615, 'y': 1.567598724953374, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.4917600141672915, 'y': -0.04162596174900779, 'r': 0.3999999999999999, 'type': 1}]
11434,1398854904.9577768,[{'idp': 186, 'x': 5.570562838722517, 'y': -0.427367917832161, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.767284881287264, 'y': 0.7649805737378101, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.099895906577313, 'y': 1.5631281341666692, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.48142432330161, 'y': -0.0700104762997733, 'r': 0.3999999999999999, 'type': 1}]
11435,1398854904.9578023,[{'idp': 186, 'x': 5.562231847189807, 'y': -0.41404840110384367, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.818345670421028, 'y': 0.7353660319726396, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.132528059801887, 'y': 1.571405138054216, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.4589148712793465, 'y': -0.0550991593950656, 'r': 0.3999999999999999, 'type': 1}]
11436,1398854904.9977992,[{'idp': 186, 'x': 5.560321333591503, 'y': -0.40010966323837716, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.806432214696411, 'y': 0.7696685567088069, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.126720004878063, 'y': 1.5698993191194655, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.487666449620296, 'y': -0.04194968926583886, 'r': 0.3999999999999999, 'type': 1}]
11437,1398854905.0034268,[{'idp': 186, 'x': 5.533071234753071, 'y': -0.40791397924779593, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.792726040673685, 'y': 0.7000671848768669, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.1704244185419, 'y': 1.5521751145411877, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.46608361120292, 'y': -0.05599766540787754, 'r': 0.3999999999999999, 'type': 1}]
11438,1398854905.041695,[{'idp': 186, 'x': 5.520105466356897, 'y': -0.42258435594730304, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.802387312692014, 'y': 0.6832952679997462, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.169581441979435, 'y': 1.552111083924188, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.4139339270234785, 'y': -0.08312865961906835, 'r': 0.3999999999999999, 'type': 1}]
11439,1398854905.081774,[{'idp': 186, 'x': 5.51322831128771, 'y': -0.44264199674878046, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.837928454957295, 'y': 0.7039772104944886, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.176800100170922, 'y': 1.5252162500763444, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.357089430489853, 'y': -0.09574291597977735, 'r': 0.3999999999999999, 'type': 1}]
11440,1398854905.0817935,[{'idp': 186, 'x': 5.501052508502154, 'y': -0.43768026048225495, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.799976773760924, 'y': 0.6659822501732515, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.179216140245769, 'y': 1.4978137652755064, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.36333368474173, 'y': -0.09613174715958572, 'r': 0.3999999999999999, 'type': 1}]
11441,1398854905.1218138,[{'idp': 186, 'x': 5.494439297420994, 'y': -0.43747292516373326, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.785924439384228, 'y': 0.6645425966267249, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.192355126300903, 'y': 1.4723556549510008, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.367228721991367, 'y': -0.11054289540658013, 'r': 0.3999999999999999, 'type': 1}]
11442,1398854905.1289163,[{'idp': 186, 'x': 5.503757067739999, 'y': -0.4099772781488875, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.843638979200489, 'y': 0.687587763688946, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.246438145592301, 'y': 1.4708719392003777, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.340813437182657, 'y': -0.109629838788734, 'r': 0.3999999999999999, 'type': 1}]
11443,1398854905.1656888,[{'idp': 186, 'x': 5.482324672966978, 'y': -0.3845762039522893, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.852497125753817, 'y': 0.688321389039368, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.3025501282932, 'y': 1.4697464483462186, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.383915924677037, 'y': -0.05502933492037343, 'r': 0.3999999999999999, 'type': 1}]
11444,1398854905.2057352,[{'idp': 186, 'x': 5.4822277266803265, 'y': -0.3725666098696534, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.885926768116017, 'y': 0.6912086298141062, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.38148996563237, 'y': 1.4737873921973432, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.329262610335446, 'y': -0.09609983405849842, 'r': 0.3999999999999999, 'type': 1}]
11445,1398854905.205766,[{'idp': 186, 'x': 5.488246605503848, 'y': -0.3732367731904551, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.8550414344848996, 'y': 0.6713443454569035, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.441497626100061, 'y': 1.4581189106882109, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.349759943959182, 'y': -0.0963863401267695, 'r': 0.3999999999999999, 'type': 1}]
11446,1398854905.2456865,[{'idp': 186, 'x': 5.4854217719586025, 'y': -0.360780189043578, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.896045180981375, 'y': 0.6576052253712072, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.482807405992359, 'y': 1.4525383552963467, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.351424575257967, 'y': -0.09651794927541091, 'r': 0.3999999999999999, 'type': 1}]
11447,1398854905.2547858,[{'idp': 186, 'x': 5.486757063601171, 'y': -0.36107883166976773, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.9411720789956135, 'y': 0.6443322029613596, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.508500851233872, 'y': 1.44313885582392, 'r': 0.3999999999999999, 'type': 1}, {'idp': 193, 'x': 6.323925896637659, 'y': -0.09622487784840317, 'r': 0.3999999999999999, 'type': 1}]
11448,1398854905.2937388,[{'idp': 186, 'x': 5.4884639765980285, 'y': -0.3373160443784817, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.949114001131427, 'y': 0.6278591501367381, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.542131062620267, 'y': 1.4355116696162362, 'r': 0.3999999999999999, 'type': 1}]
11449,1398854905.333885,[{'idp': 186, 'x': 5.4583837961210335, 'y': -0.2992104971200049, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.966381638927, 'y': 0.6464602299491351, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.5527790799028, 'y': 1.4524293282280265, 'r': 0.3999999999999999, 'type': 1}]
11450,1398854905.3339138,[{'idp': 186, 'x': 5.44666135721627, 'y': -0.2865396518687868, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 7.993199990730466, 'y': 0.6485551288286451, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.56105087338889, 'y': 1.4389360856229771, 'r': 0.3999999999999999, 'type': 1}]
11451,1398854905.373779,[{'idp': 186, 'x': 5.456690862011142, 'y': -0.287624148042398, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.022075418420407, 'y': 0.597857379547333, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.5663371059147195, 'y': 1.440116205119244, 'r': 0.3999999999999999, 'type': 1}]
11452,1398854905.3788323,[{'idp': 186, 'x': 5.430425035007911, 'y': -0.23195507754369404, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.078116713879403, 'y': 0.6017876998323946, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.580817905923457, 'y': 1.4279055549082265, 'r': 0.3999999999999999, 'type': 1}]
11453,1398854905.4177277,[{'idp': 186, 'x': 5.410409898583022, 'y': -0.2282380258871053, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.104846361232461, 'y': 0.5858832901569833, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.595831967475226, 'y': 1.4008341052082018, 'r': 0.3999999999999999, 'type': 1}]
11454,1398854905.4577403,[{'idp': 186, 'x': 5.388717431752088, 'y': -0.18622321496675975, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.131794221578003, 'y': 0.5875548121264407, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.613261380813686, 'y': 1.4043007254232576, 'r': 0.3999999999999999, 'type': 1}]
11455,1398854905.457768,[{'idp': 186, 'x': 5.373975903214491, 'y': -0.19891101281765078, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.161994931512906, 'y': 0.5892518735451158, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.6370054344124085, 'y': 1.3939433738710538, 'r': 0.3999999999999999, 'type': 1}]
11456,1398854905.49778,[{'idp': 186, 'x': 5.354794388468596, 'y': -0.17168329249441672, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.190041789387317, 'y': 0.5729328382286547, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.614316560753448, 'y': 1.3890531350900504, 'r': 0.3999999999999999, 'type': 1}]
11457,1398854905.5040576,[{'idp': 186, 'x': 5.359852667356497, 'y': -0.17760292070602812, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.189137058633403, 'y': 0.572645164963268, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.650884574337996, 'y': 1.3819502742903844, 'r': 0.3999999999999999, 'type': 1}]
11458,1398854905.5417948,[{'idp': 186, 'x': 5.324604455040632, 'y': -0.17087022862174117, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.235041334305148, 'y': 0.5755364924676853, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.6682056374792005, 'y': 1.3855506625830882, 'r': 0.3999999999999999, 'type': 1}]
11459,1398854905.5817263,[{'idp': 186, 'x': 5.34182124914903, 'y': -0.12147105423689353, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.270760834158237, 'y': 0.5592366964322149, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.686852413221198, 'y': 1.3864247994070467, 'r': 0.3999999999999999, 'type': 1}]
11460,1398854905.581754,[{'idp': 186, 'x': 5.3359739591963855, 'y': -0.10659791262183527, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.286744402727098, 'y': 0.5781944209619039, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.686838481875337, 'y': 1.3897015009701108, 'r': 0.3999999999999999, 'type': 1}]
11461,1398854905.6217964,[{'idp': 186, 'x': 5.318441211415934, 'y': -0.08305203398076166, 'r': 0.3999999999999999, 'type': 1}, {'idp': 187, 'x': 8.285358591496141, 'y': 0.5965114840563035, 'r': 0.3999999999999999, 'type': 1}, {'idp': 190, 'x': 6.722060261943619, 'y': 1.381985762700475, 'r': 0.3999999999999999, 'type': 1}]
