id,timestamp,circles
62302,1398783141.6722834,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.72 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62303,1398783141.6723166,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.73 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62304,1398783141.7123084,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.76 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62305,1398783141.7183402,[{'idp':  266 ,  'x':  7.83 ,  'y':  1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.77 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62306,1398783141.7563238,[{'idp':  266 ,  'x':  7.86 ,  'y':  1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.78 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62307,1398783141.7962542,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.82 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62308,1398783141.7962847,[{'idp':  266 ,  'x':  7.87 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.84 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62309,1398783141.8363516,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.86 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62310,1398783141.8432457,[{'idp':  266 ,  'x':  7.88 ,  'y':  1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1}]
62311,1398783141.8802488,[{'idp':  266 ,  'x':  7.92 ,  'y':  1.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.89 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62312,1398783141.9202993,[{'idp':  266 ,  'x':  7.91 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.92 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1}]
62313,1398783141.9203267,[{'idp':  266 ,  'x':  7.94 ,  'y':  1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.94 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1}]
62314,1398783141.9602294,[{'idp':  266 ,  'x':  7.95 ,  'y':  1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.95 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1}]
62315,1398783141.9682248,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.96 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1}]
62316,1398783142.0082948,[{'idp':  266 ,  'x':  7.97 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.58 ,  'r':  0.4 ,  'type':  1}]
62317,1398783142.0482934,[{'idp':  266 ,  'x':  8.0 ,  'y':  1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62318,1398783142.0483294,[{'idp':  266 ,  'x':  8.03 ,  'y':  1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62319,1398783142.0883055,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1}]
62320,1398783142.093396,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.97 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1}]
62321,1398783142.132189,[{'idp':  266 ,  'x':  8.07 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.98 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1}]
62322,1398783142.172242,[{'idp':  266 ,  'x':  8.05 ,  'y':  1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  271 ,  'x':  6.99 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  279 ,  'x':  7.69 ,  'y':  2.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  280 ,  'x':  6.98 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1}]
70360,1398783343.1242516,[{'idp':  304 ,  'x':  2.14 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.11 ,  'y':  -1.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.78 ,  'y':  -1.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.02 ,  'y':  1.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.55 ,  'y':  -5.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  4.06 ,  'y':  -4.95 ,  'r':  0.4 ,  'type':  1}]
70361,1398783343.1642313,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.11 ,  'y':  -1.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.77 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.03 ,  'y':  1.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.51 ,  'y':  -5.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  4.03 ,  'y':  -4.96 ,  'r':  0.4 ,  'type':  1}]
70362,1398783343.164261,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.11 ,  'y':  -1.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.76 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.04 ,  'y':  1.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.48 ,  'y':  -5.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  4.02 ,  'y':  -4.98 ,  'r':  0.4 ,  'type':  1}]
70363,1398783343.2043421,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.09 ,  'y':  -1.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.76 ,  'y':  -1.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.04 ,  'y':  1.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.48 ,  'y':  -5.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  4.0 ,  'y':  -5.0 ,  'r':  0.4 ,  'type':  1}]
70364,1398783343.209327,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.08 ,  'y':  -1.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.75 ,  'y':  -1.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.04 ,  'y':  1.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.44 ,  'y':  -5.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.98 ,  'y':  -5.02 ,  'r':  0.4 ,  'type':  1}]
70365,1398783343.2482533,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.09 ,  'y':  -1.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.74 ,  'y':  -1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.05 ,  'y':  1.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.43 ,  'y':  -5.42 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.94 ,  'y':  -5.07 ,  'r':  0.4 ,  'type':  1}]
70366,1398783343.2882226,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.39 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.07 ,  'y':  -1.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.73 ,  'y':  -1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.05 ,  'y':  1.19 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.37 ,  'y':  -5.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.91 ,  'y':  -5.08 ,  'r':  0.4 ,  'type':  1}]
70367,1398783343.288257,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.06 ,  'y':  -1.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.72 ,  'y':  -1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.05 ,  'y':  1.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.35 ,  'y':  -5.44 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.88 ,  'y':  -5.08 ,  'r':  0.4 ,  'type':  1}]
70368,1398783343.3283505,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.06 ,  'y':  -1.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.71 ,  'y':  -1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.05 ,  'y':  1.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.32 ,  'y':  -5.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.85 ,  'y':  -5.09 ,  'r':  0.4 ,  'type':  1}]
70369,1398783343.3347797,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.04 ,  'y':  -1.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.7 ,  'y':  -1.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.07 ,  'y':  1.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.26 ,  'y':  -5.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.84 ,  'y':  -5.14 ,  'r':  0.4 ,  'type':  1}]
70370,1398783343.372199,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.05 ,  'y':  -1.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.7 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.06 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.27 ,  'y':  -5.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.8 ,  'y':  -5.14 ,  'r':  0.4 ,  'type':  1}]
70371,1398783343.412199,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.04 ,  'y':  -1.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.69 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.07 ,  'y':  1.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.25 ,  'y':  -5.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.8 ,  'y':  -5.18 ,  'r':  0.4 ,  'type':  1}]
70372,1398783343.41226,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.02 ,  'y':  -1.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.68 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.07 ,  'y':  1.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.24 ,  'y':  -5.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.78 ,  'y':  -5.18 ,  'r':  0.4 ,  'type':  1}]
70373,1398783343.452292,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.02 ,  'y':  -1.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.67 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.07 ,  'y':  1.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.17 ,  'y':  -5.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.7 ,  'y':  -5.27 ,  'r':  0.4 ,  'type':  1}]
70374,1398783343.4601545,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  4.01 ,  'y':  -1.36 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.66 ,  'y':  -1.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.13 ,  'y':  -5.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.65 ,  'y':  -5.27 ,  'r':  0.4 ,  'type':  1}]
70375,1398783343.4962356,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.99 ,  'y':  -1.37 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.65 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.13 ,  'y':  -5.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.69 ,  'y':  -5.27 ,  'r':  0.4 ,  'type':  1}]
70376,1398783343.5363643,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.99 ,  'y':  -1.4 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.64 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.07 ,  'y':  1.08 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.09 ,  'y':  -5.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.65 ,  'y':  -5.33 ,  'r':  0.4 ,  'type':  1}]
70377,1398783343.5363874,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.98 ,  'y':  -1.41 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.63 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.04 ,  'y':  -5.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.6 ,  'y':  -5.32 ,  'r':  0.4 ,  'type':  1}]
70378,1398783343.5762827,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.97 ,  'y':  -1.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.62 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.09 ,  'y':  1.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.04 ,  'y':  -5.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.6 ,  'y':  -5.32 ,  'r':  0.4 ,  'type':  1}]
70379,1398783343.5836535,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.96 ,  'y':  -1.45 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.61 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.04 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.03 ,  'y':  -5.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.57 ,  'y':  -5.36 ,  'r':  0.4 ,  'type':  1}]
70380,1398783343.6202204,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.95 ,  'y':  -1.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.6 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  1.0 ,  'y':  -5.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.53 ,  'y':  -5.41 ,  'r':  0.4 ,  'type':  1}]
70381,1398783343.6602592,[{'idp':  304 ,  'x':  2.15 ,  'y':  0.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.95 ,  'y':  -1.49 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.59 ,  'y':  -1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.96 ,  'y':  -5.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.52 ,  'y':  -5.39 ,  'r':  0.4 ,  'type':  1}]
70382,1398783343.6603029,[{'idp':  304 ,  'x':  2.14 ,  'y':  0.21 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.93 ,  'y':  -1.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.58 ,  'y':  -1.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.03 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.94 ,  'y':  -5.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.5 ,  'y':  -5.41 ,  'r':  0.4 ,  'type':  1}]
70383,1398783343.7002535,[{'idp':  304 ,  'x':  2.14 ,  'y':  0.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.92 ,  'y':  -1.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.57 ,  'y':  -1.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  1.01 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.89 ,  'y':  -5.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.46 ,  'y':  -5.45 ,  'r':  0.4 ,  'type':  1}]
70384,1398783343.709047,[{'idp':  304 ,  'x':  2.13 ,  'y':  0.19 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.9 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.55 ,  'y':  -1.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.09 ,  'y':  1.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.87 ,  'y':  -5.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.43 ,  'y':  -5.46 ,  'r':  0.4 ,  'type':  1}]
70385,1398783343.7483025,[{'idp':  304 ,  'x':  2.13 ,  'y':  0.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.9 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.54 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.85 ,  'y':  -5.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.38 ,  'y':  -5.49 ,  'r':  0.4 ,  'type':  1}]
70386,1398783343.7882242,[{'idp':  304 ,  'x':  2.12 ,  'y':  0.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.87 ,  'y':  -1.58 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.53 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.98 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.8 ,  'y':  -5.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.38 ,  'y':  -5.46 ,  'r':  0.4 ,  'type':  1}]
70387,1398783343.7882872,[{'idp':  304 ,  'x':  2.12 ,  'y':  0.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.86 ,  'y':  -1.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.52 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.77 ,  'y':  -5.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.33 ,  'y':  -5.48 ,  'r':  0.4 ,  'type':  1}]
70388,1398783343.8282988,[{'idp':  304 ,  'x':  2.12 ,  'y':  0.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.85 ,  'y':  -1.62 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.5 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.75 ,  'y':  -5.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.3 ,  'y':  -5.52 ,  'r':  0.4 ,  'type':  1}]
70389,1398783343.8350267,[{'idp':  304 ,  'x':  2.11 ,  'y':  0.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.84 ,  'y':  -1.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.49 ,  'y':  -1.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.96 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.72 ,  'y':  -5.56 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.28 ,  'y':  -5.51 ,  'r':  0.4 ,  'type':  1}]
70390,1398783343.8721983,[{'idp':  304 ,  'x':  2.1 ,  'y':  0.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.83 ,  'y':  -1.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.48 ,  'y':  -1.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.7 ,  'y':  -5.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.25 ,  'y':  -5.48 ,  'r':  0.4 ,  'type':  1}]
70391,1398783343.9122562,[{'idp':  304 ,  'x':  2.1 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.83 ,  'y':  -1.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.47 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.07 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.66 ,  'y':  -5.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.22 ,  'y':  -5.5 ,  'r':  0.4 ,  'type':  1}]
70392,1398783343.912286,[{'idp':  304 ,  'x':  2.09 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.82 ,  'y':  -1.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.45 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.64 ,  'y':  -5.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.22 ,  'y':  -5.51 ,  'r':  0.4 ,  'type':  1}]
70393,1398783343.952211,[{'idp':  304 ,  'x':  2.08 ,  'y':  0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  306 ,  'x':  3.79 ,  'y':  -1.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  307 ,  'x':  0.45 ,  'y':  -1.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  311 ,  'x':  2.08 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  314 ,  'x':  0.61 ,  'y':  -5.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  316 ,  'x':  3.14 ,  'y':  -5.57 ,  'r':  0.4 ,  'type':  1}]
