id,timestamp,circles
30001,1398847436.211884,[{'idp':  1 ,  'x':  0.44 ,  'y':  0.98 ,  'r':  0.6 ,  'type':  1} ,  {'idp':  2 ,  'x':  2.32 ,  'y':  2.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  3 ,  'x':  1.23 ,  'y':  -2.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  4 ,  'x':  2.19 ,  'y':  -2.99 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  5 ,  'x':  3.15 ,  'y':  -2.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  6 ,  'x':  1.9 ,  'y':  -4.53 ,  'r':  0.4 ,  'type':  1}]
40768,1398847704.7382271,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40769,1398847704.7759404,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40770,1398847704.815889,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40771,1398847704.815949,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40772,1398847704.8558612,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40773,1398847704.8620555,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40774,1398847704.8998322,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40775,1398847704.9398866,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40776,1398847704.9399235,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40777,1398847704.979815,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40778,1398847704.9879282,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40779,1398847705.0279112,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40780,1398847705.06792,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40781,1398847705.0679576,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40782,1398847705.1078224,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40783,1398847705.1121593,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40784,1398847705.151901,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40785,1398847705.1918783,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40786,1398847705.1919086,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40787,1398847705.231857,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40788,1398847705.2372556,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40789,1398847705.2758727,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40790,1398847705.3159537,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40791,1398847705.3159835,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40792,1398847705.3559027,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40793,1398847705.3624923,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40794,1398847705.3998113,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40795,1398847705.4398823,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40796,1398847705.4399092,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40797,1398847705.479917,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40798,1398847705.4864824,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40799,1398847705.5238357,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40800,1398847705.5638738,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40801,1398847705.5639029,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40802,1398847705.6039398,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40803,1398847705.6111982,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40804,1398847705.6478612,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40805,1398847705.6878536,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40806,1398847705.687885,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40807,1398847705.727921,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40808,1398847705.7363117,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40809,1398847705.7759078,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40810,1398847705.8159187,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40811,1398847705.815949,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40812,1398847705.8559008,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40813,1398847705.8614752,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40814,1398847705.8999336,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40815,1398847705.9399467,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40816,1398847705.9399776,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40817,1398847705.9799306,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40818,1398847705.986449,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40819,1398847706.0238962,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40820,1398847706.0639076,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40821,1398847706.0639405,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40822,1398847706.1038694,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40823,1398847706.1107175,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40824,1398847706.1479158,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40825,1398847706.1877706,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40826,1398847706.187841,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40827,1398847706.2278657,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40828,1398847706.2357292,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40829,1398847706.2719529,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40830,1398847706.3119001,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40831,1398847706.311929,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40832,1398847706.351883,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40833,1398847706.3603911,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40834,1398847706.3999994,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40835,1398847706.439895,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40836,1398847706.4399345,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40837,1398847706.4798207,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40838,1398847706.4853692,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40839,1398847706.5239365,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40840,1398847706.5638542,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40841,1398847706.5638843,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40842,1398847706.6038735,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40843,1398847706.609607,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40844,1398847706.647891,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40845,1398847706.687857,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40846,1398847706.6878877,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40847,1398847706.727999,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40848,1398847706.7344544,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40849,1398847706.7718818,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40850,1398847706.8118958,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40851,1398847706.8119276,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40852,1398847706.8519757,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40853,1398847706.8597934,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40854,1398847706.8958557,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40855,1398847706.9358919,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40856,1398847706.9359229,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40857,1398847706.975914,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40858,1398847706.9837105,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40859,1398847707.0198848,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40860,1398847707.0598922,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40861,1398847707.0599265,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40862,1398847707.0998917,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40863,1398847707.1080244,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40864,1398847707.1479812,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40865,1398847707.1878905,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40866,1398847707.1879187,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40867,1398847707.2278647,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40868,1398847707.2329228,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40869,1398847707.271853,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40870,1398847707.31185,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40871,1398847707.3118844,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40872,1398847707.3519237,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40873,1398847707.3601718,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40874,1398847707.4000044,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40875,1398847707.4399538,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40876,1398847707.4399824,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40877,1398847707.4798892,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40878,1398847707.4809086,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40879,1398847707.519932,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40880,1398847707.5599105,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40881,1398847707.5599442,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40882,1398847707.5999305,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40883,1398847707.6047642,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40884,1398847707.6438959,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40885,1398847707.6838586,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40886,1398847707.6838894,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40887,1398847707.723921,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40888,1398847707.729094,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40889,1398847707.7679906,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40890,1398847707.807887,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40891,1398847707.8079178,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40892,1398847707.8478982,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40893,1398847707.8545434,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40894,1398847707.891858,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40895,1398847707.9318361,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40896,1398847707.9318655,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40897,1398847707.971965,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40898,1398847707.9772518,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40899,1398847708.0159233,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40900,1398847708.0558488,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40901,1398847708.0558817,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40902,1398847708.0958753,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40903,1398847708.1029077,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40904,1398847708.1399024,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40905,1398847708.1798751,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40906,1398847708.179891,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40907,1398847708.2198584,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40908,1398847708.2274058,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40909,1398847708.2638927,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40910,1398847708.3038607,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40911,1398847708.3038967,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40912,1398847708.3439386,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40913,1398847708.3521852,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40914,1398847708.391855,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40915,1398847708.4319398,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40916,1398847708.4319766,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40917,1398847708.4718485,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40918,1398847708.474965,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40919,1398847708.5118434,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40920,1398847708.5518343,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40921,1398847708.5518606,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40922,1398847708.591855,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40923,1398847708.6001465,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40924,1398847708.639902,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40925,1398847708.6798534,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40926,1398847708.6798892,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40927,1398847708.719957,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40928,1398847708.724531,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40929,1398847708.7639246,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40930,1398847708.8038642,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40931,1398847708.8038933,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40932,1398847708.8439035,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40933,1398847708.848939,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40934,1398847708.8878596,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40935,1398847708.9278667,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40936,1398847708.9279008,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40937,1398847708.9678917,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40938,1398847708.974488,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40939,1398847709.0117981,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40940,1398847709.051873,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40941,1398847709.0519044,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40942,1398847709.0918624,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40943,1398847709.0984716,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40944,1398847709.1358762,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40945,1398847709.1759052,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40946,1398847709.17596,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40947,1398847709.215852,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40948,1398847709.2238264,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40949,1398847709.2639663,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40950,1398847709.3038766,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40951,1398847709.303914,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40952,1398847709.3439522,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40953,1398847709.3482664,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40954,1398847709.3879035,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40955,1398847709.427851,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40956,1398847709.4278867,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40957,1398847709.46787,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40958,1398847709.472886,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40959,1398847709.5118473,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40960,1398847709.5518515,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40961,1398847709.5518823,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40962,1398847709.591881,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40963,1398847709.5967698,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40964,1398847709.6358273,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40965,1398847709.6758795,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40966,1398847709.67591,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40967,1398847709.7159288,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40968,1398847709.723275,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40969,1398847709.7599406,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40970,1398847709.799873,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40971,1398847709.7999184,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40972,1398847709.8398967,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40973,1398847709.847243,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40974,1398847709.8838289,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40975,1398847709.9238343,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40976,1398847709.9238605,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
40977,1398847709.963916,[{'idp':  64 ,  'x':  14.81 ,  'y':  19.75 ,  'r':  0.4 ,  'type':  1}]
