id,timestamp,circles
26201,1398855274.5657456,[{'idp': 1, 'x': 4.25, 'y': 0.8749999999999991, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 4.416666666666666, 'y': 1.6666666666666674, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 9.25, 'y': 0.541666666666667, 'r': 0.3999999999999999, 'type': 1}]
35763,1398855513.821812,[{'idp': 204, 'x': 0.5737394315597455, 'y': 1.1391150233451008, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.553308860845568, 'y': 1.0235938472859485, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.409694481882907, 'y': -1.5404263420663944, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.469167687705325, 'y': -0.4560653465064246, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5536145817747244, 'y': -3.2130656397679083, 'r': 0.3999999999999999, 'type': 1}]
35764,1398855513.861764,[{'idp': 204, 'x': 0.5528319602199661, 'y': 1.1480568773821465, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.5319824414365257, 'y': 1.0796615337803805, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.4045956910539457, 'y': -1.5003738489658058, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.459796023712837, 'y': -0.4219145173089034, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.561599995093303, 'y': -3.1223712274210156, 'r': 0.3999999999999999, 'type': 1}]
35765,1398855513.8682806,[{'idp': 204, 'x': 0.5353168314653556, 'y': 1.148801587229289, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.500232376908448, 'y': 1.1212854256606364, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.3894119249222356, 'y': -1.469568115968638, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.4630074870252616, 'y': -0.3898996695407486, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5473561130233167, 'y': -3.042696915196835, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.291666666666666, 'y': 0.8333333333333326, 'r': 0.3999999999999999, 'type': 1}]
35766,1398855513.905765,[{'idp': 204, 'x': 0.5212534758476028, 'y': 1.1605459745849611, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.4864825562565764, 'y': 1.1556812767207703, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.3834895624595864, 'y': -1.4446461735361926, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.4528152964398386, 'y': -0.37990350192499744, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5208731849319364, 'y': -2.9806427399488546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.246456828917097, 'y': 0.8911294594723951, 'r': 0.3999999999999999, 'type': 1}]
35767,1398855513.945782,[{'idp': 204, 'x': 0.5066663306391073, 'y': 1.1529121357978522, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.4701501112714621, 'y': 1.1881786074965373, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.3567013432504313, 'y': -1.4214300832715177, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.4317575423353732, 'y': -0.36596133437002076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5259018580213985, 'y': -2.9589388310578335, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.237426273571844, 'y': 0.9110109226747687, 'r': 0.3999999999999999, 'type': 1}]
35768,1398855513.945806,[{'idp': 204, 'x': 0.49168544397098835, 'y': 1.1596502996304192, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.4356801272562025, 'y': 1.2302018148288618, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.3309341374016768, 'y': -1.3923891041945546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.417161979179545, 'y': -0.3421546681583376, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.537472482474824, 'y': -2.929718807920856, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.221207220952209, 'y': 0.9474936191264738, 'r': 0.3999999999999999, 'type': 1}]
35769,1398855513.9858506,[{'idp': 204, 'x': 0.4692880870877403, 'y': 1.1628035600651798, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.412683055063495, 'y': 1.266090161922111, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.3148763807746353, 'y': -1.3557090828390872, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3989912515677214, 'y': -0.3133314011881405, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5473823533122784, 'y': -2.886324625876311, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.198737361905435, 'y': 0.9757360156055994, 'r': 0.3999999999999999, 'type': 1}]
35770,1398855513.9928834,[{'idp': 204, 'x': 0.44385977559814327, 'y': 1.1748395866253158, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.3902845710597633, 'y': 1.3013871095746765, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.3027435561383647, 'y': -1.315527760369185, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3722257782883727, 'y': -0.27863865360936546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.566604643712845, 'y': -2.8385029678434606, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.175987580346431, 'y': 1.02182910026128, 'r': 0.3999999999999999, 'type': 1}]
35771,1398855514.0297976,[{'idp': 204, 'x': 0.42157901426688404, 'y': 1.1763838294770346, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.3690475201994512, 'y': 1.3453181423045302, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.279591941471162, 'y': -1.2764768146924266, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3499231045625213, 'y': -0.2451907810789289, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.577186074714118, 'y': -2.7839519412584823, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.1553521261450768, 'y': 1.0514956965578226, 'r': 0.3999999999999999, 'type': 1}]
35772,1398855514.069759,[{'idp': 204, 'x': 0.40066035564221725, 'y': 1.1824428945200016, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.3419755673447997, 'y': 1.37779065239781, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2727244609193753, 'y': -1.2469865817600023, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3232649779315873, 'y': -0.21714823164407315, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5987957927089087, 'y': -2.751189406921817, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.126934955480112, 'y': 1.0869996645892566, 'r': 0.3999999999999999, 'type': 1}]
35773,1398855514.0697818,[{'idp': 204, 'x': 0.38509169519678865, 'y': 1.1891191801795498, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.3199118003015609, 'y': 1.4032235697224382, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2736251553667297, 'y': -1.2350587388993084, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2793938291652593, 'y': -0.18925997406730066, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.6040648375092843, 'y': -2.705485891392202, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.108346597981202, 'y': 1.111480046661788, 'r': 0.3999999999999999, 'type': 1}]
35774,1398855514.1098027,[{'idp': 204, 'x': 0.3673726628298435, 'y': 1.1874817864210807, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.3010852190434852, 'y': 1.432521377773972, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2674462867853307, 'y': -1.225535850841507, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2619496213542223, 'y': -0.1532912007770415, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.6066496537688497, 'y': -2.6710375816940655, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.0868955304520984, 'y': 1.1340131688586474, 'r': 0.3999999999999999, 'type': 1}]
35775,1398855514.1174178,[{'idp': 204, 'x': 0.35167643348094746, 'y': 1.1920459096561342, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.272709319440355, 'y': 1.4632169639624015, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2629820561236835, 'y': -1.2104664632720064, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.304867952190781, 'y': -0.14257962006900327, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.583403745328797, 'y': -2.6054566131732884, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.067517738795862, 'y': 1.1724027617590282, 'r': 0.3999999999999999, 'type': 1}]
35776,1398855514.153782,[{'idp': 204, 'x': 0.33515277362501816, 'y': 1.1927845757195765, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.25602743460151, 'y': 1.4873236624135933, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2543931734570455, 'y': -1.1928565044592554, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3281465992915718, 'y': -0.11891585467753929, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.566109477574635, 'y': -2.5447033036019704, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.043626085211173, 'y': 1.193163461537956, 'r': 0.3999999999999999, 'type': 1}]
35777,1398855514.193732,[{'idp': 204, 'x': 0.3186995449604657, 'y': 1.1949587037402476, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.2416198833882008, 'y': 1.514732740597895, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.229287054834417, 'y': -1.1668066118676956, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.330573651037149, 'y': -0.09406399366241769, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5378948738782823, 'y': -2.489765245619977, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 3.0136442889098802, 'y': 1.2190884127650858, 'r': 0.3999999999999999, 'type': 1}]
35778,1398855514.1937637,[{'idp': 204, 'x': 0.29865003858108974, 'y': 1.2058215424774876, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.2163591895299608, 'y': 1.5430985135795705, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2417453174330904, 'y': -1.1478641578318072, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3310053920687057, 'y': -0.06341314743763649, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5579940028423818, 'y': -2.4455106268669313, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.971104468905097, 'y': 1.2539471474245212, 'r': 0.3999999999999999, 'type': 1}]
35779,1398855514.233796,[{'idp': 204, 'x': 0.2761151393634309, 'y': 1.2001677130197397, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.1878840153640935, 'y': 1.5746034604248105, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.255683724402815, 'y': -1.1236896770479654, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.326762412427137, 'y': -0.018236068812610418, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5808767679601283, 'y': -2.3695068277651066, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.926987714908915, 'y': 1.3102813252744716, 'r': 0.3999999999999999, 'type': 1}]
35780,1398855514.2420015,[{'idp': 204, 'x': 0.25552014985752436, 'y': 1.2096815257601334, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.1634752640079582, 'y': 1.60496266865088, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2778985181438705, 'y': -1.1034740620023986, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.326751031524863, 'y': 0.017559971479657044, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.608607900420573, 'y': -2.3092966912219204, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.935454309325767, 'y': 1.3754154420936016, 'r': 0.3999999999999999, 'type': 1}]
35781,1398855514.2817378,[{'idp': 204, 'x': 0.23641665490703012, 'y': 1.2087972829617244, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.1479589288016112, 'y': 1.6338018535356436, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.277541029117196, 'y': -1.0848288110979587, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3283255998273233, 'y': 0.03685754992005519, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5966456779515554, 'y': -2.2580073279679724, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.9403121611821303, 'y': 1.4327027234054546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.8333333333333344, 'y': 2.749999999999999, 'r': 0.3999999999999999, 'type': 1}]
35782,1398855514.3217833,[{'idp': 204, 'x': 0.2244356879885845, 'y': 1.2207146537929958, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.1352534267330605, 'y': 1.651360659082104, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.291341391456738, 'y': -1.0727049898988084, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3170046840793446, 'y': 0.07052558743169568, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5885366926214313, 'y': -2.2096383969107625, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.929084975186038, 'y': 1.4507197954346673, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.8212098948324393, 'y': 2.7111172765091607, 'r': 0.3999999999999999, 'type': 1}]
35783,1398855514.3220425,[{'idp': 204, 'x': 0.20086008121136478, 'y': 1.214382286614708, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.1172881836847504, 'y': 1.671083376460356, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.282573366397529, 'y': -1.0621199384587, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.3106184349071257, 'y': 0.08383336147437026, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.596022405981647, 'y': -2.1926370431773954, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.930250014250757, 'y': 1.4752103814089668, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.777870677447287, 'y': 2.728972526190323, 'r': 0.3999999999999999, 'type': 1}]
35784,1398855514.3618572,[{'idp': 204, 'x': 0.18701363768851786, 'y': 1.2288739954695793, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.0998719378755895, 'y': 1.6920583852242999, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2751508517399888, 'y': -1.0525969647893407, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.304078948047359, 'y': 0.10702424993378701, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.580538234114139, 'y': -2.1724333019565236, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.9108800885518327, 'y': 1.5132204301470775, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.7378436959446106, 'y': 2.7628612916566286, 'r': 0.3999999999999999, 'type': 1}]
35785,1398855514.3671534,[{'idp': 204, 'x': 0.16439818352747437, 'y': 1.2194563255579038, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.0713656479234857, 'y': 1.719899765232693, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2691895069026558, 'y': -1.031639609311975, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2903066052187926, 'y': 0.14440904294996892, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5817607841580146, 'y': -2.131011337582569, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.8842226546340965, 'y': 1.5487461673078262, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.7171787354199717, 'y': 2.827402279890563, 'r': 0.3999999999999999, 'type': 1}]
35786,1398855514.4057105,[{'idp': 204, 'x': 0.1521851268279839, 'y': 1.216603816801658, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.0404022008511826, 'y': 1.7544103870124395, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2659611239876476, 'y': -1.006773270606438, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2794746474215666, 'y': 0.18410013243544077, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5799933486662683, 'y': -2.0544586947241363, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.846243762205849, 'y': 1.6125732127999348, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.675883299991706, 'y': 2.8842789880265562, 'r': 0.3999999999999999, 'type': 1}]
35787,1398855514.4457757,[{'idp': 204, 'x': 0.14164946383524502, 'y': 1.2334875160788905, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 1.014886676497433, 'y': 1.7815156538540555, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2565835466210737, 'y': -0.9848581987310756, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2723493069319534, 'y': 0.20222326742387775, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5888126986094404, 'y': -2.004943121245364, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.828702034455779, 'y': 1.6343988602257253, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.642206564160725, 'y': 2.93704370412351, 'r': 0.3999999999999999, 'type': 1}]
35788,1398855514.445819,[{'idp': 204, 'x': 0.13336408797900212, 'y': 1.2359476440866546, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.9926680389635867, 'y': 1.8045438051469653, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.258380172858665, 'y': -0.9681028808222603, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2583297114711143, 'y': 0.22943638527022303, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.57488166376267, 'y': -1.9826150978016177, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.812725894021957, 'y': 1.6629154793361067, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.6107248070782574, 'y': 2.9406285897039597, 'r': 0.3999999999999999, 'type': 1}]
35789,1398855514.485842,[{'idp': 204, 'x': 0.12210514700288444, 'y': 1.228114885631264, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.9682030510083983, 'y': 1.8349598727066452, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.252575575711804, 'y': -0.9421444550657421, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2535891507395434, 'y': 0.25018415419310047, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5688937840707546, 'y': -1.9449142258136098, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.7845788851322872, 'y': 1.6994170642965156, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.568990090944425, 'y': 2.979542011011369, 'r': 0.3999999999999999, 'type': 1}]
35790,1398855514.4910073,[{'idp': 204, 'x': 0.10841701372811263, 'y': 1.2219796131315674, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.930700811302303, 'y': 1.8608543795458554, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2474427059090996, 'y': -0.9170785631854139, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.233598317497152, 'y': 0.2823646786668932, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.554720535120761, 'y': -1.9367353616060101, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.7490334187483145, 'y': 1.737779419138752, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.5220646864373952, 'y': 3.0338382030473676, 'r': 0.3999999999999999, 'type': 1}]
35791,1398855514.5297687,[{'idp': 204, 'x': 0.09743167960843513, 'y': 1.2164530345201419, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.8959820240371918, 'y': 1.882358331579772, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2528194163454285, 'y': -0.8907985594869972, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.2222439625366364, 'y': 0.3147405417665583, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5605211561312355, 'y': -1.9002095400823371, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.720992775251727, 'y': 1.7773951652475795, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.4860936438665004, 'y': 3.0706694457554073, 'r': 0.3999999999999999, 'type': 1}]
35792,1398855514.569769,[{'idp': 204, 'x': 0.08654329005413963, 'y': 1.199760157513774, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.8723320973920878, 'y': 1.906592694477447, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2465442080171094, 'y': -0.8770389796656386, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.210176111350668, 'y': 0.3335192421607447, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.554301623778, 'y': -1.9198686710840607, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.6979383877133456, 'y': 1.8099276081463156, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.454617952491853, 'y': 3.1000655008493294, 'r': 0.3999999999999999, 'type': 1}]
35793,1398855514.569802,[{'idp': 204, 'x': 0.07893592963835738, 'y': 1.1985193504393044, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.8449034185003801, 'y': 1.92372831442293, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.243965186715704, 'y': -0.8594162748914047, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.1889796932566408, 'y': 0.36346637720571007, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.5442789294489163, 'y': -1.8747190952700987, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.6614887283740796, 'y': 1.8418302807579967, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.429136358533246, 'y': 3.1372575758927623, 'r': 0.3999999999999999, 'type': 1}]
35794,1398855514.6097775,[{'idp': 204, 'x': 0.07093763393322794, 'y': 1.1947481574957375, 'r': 0.3999999999999999, 'type': 1}, {'idp': 207, 'x': 0.8223337617355542, 'y': 1.9406468552815337, 'r': 0.3999999999999999, 'type': 1}, {'idp': 229, 'x': 2.2476781198524476, 'y': -0.8437175571920552, 'r': 0.3999999999999999, 'type': 1}, {'idp': 234, 'x': 2.184030440877558, 'y': 0.3823630777189835, 'r': 0.3999999999999999, 'type': 1}, {'idp': 235, 'x': 3.557581796082079, 'y': -1.8422932701519146, 'r': 0.3999999999999999, 'type': 1}, {'idp': 236, 'x': 2.6357466438404864, 'y': 1.8757608384980107, 'r': 0.3999999999999999, 'type': 1}, {'idp': 237, 'x': 2.3956213250058367, 'y': 3.139850507956361, 'r': 0.3999999999999999, 'type': 1}]
