id,timestamp,circles
50000,1398777519.0635653,[{'idp':  1 ,  'x':  5.28 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  2 ,  'x':  4.36 ,  'y':  -1.06 ,  'r':  0.2 ,  'type':  1}]
56581,1398777682.8787658,[{'idp':  44 ,  'x':  4.5 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.21 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.45 ,  'y':  -1.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.88 ,  'y':  0.57 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.67 ,  'y':  0.83 ,  'r':  0.2 ,  'type':  1}]
56582,1398777682.9155998,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.2 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.44 ,  'y':  -1.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.88 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.74 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.66 ,  'y':  0.83 ,  'r':  0.2 ,  'type':  1}]
56583,1398777682.9556143,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.21 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.45 ,  'y':  -1.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.86 ,  'y':  0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.74 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.69 ,  'y':  0.8 ,  'r':  0.2 ,  'type':  1}]
56584,1398777682.9556458,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.19 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.51 ,  'y':  -1.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.86 ,  'y':  0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.69 ,  'y':  0.78 ,  'r':  0.2 ,  'type':  1}]
56585,1398777682.9955466,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.18 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.55 ,  'y':  -1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.85 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.67 ,  'y':  0.77 ,  'r':  0.2 ,  'type':  1}]
56586,1398777683.0050998,[{'idp':  44 ,  'x':  4.52 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.17 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.53 ,  'y':  -1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.84 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.65 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1}]
56587,1398777683.043587,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.17 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.52 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.79 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.63 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1}]
56588,1398777683.0836554,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.16 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.47 ,  'y':  -1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.8 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.6 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1}]
56589,1398777683.0836854,[{'idp':  44 ,  'x':  4.54 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.16 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.44 ,  'y':  -1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.77 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.57 ,  'y':  0.76 ,  'r':  0.2 ,  'type':  1}]
56590,1398777683.123682,[{'idp':  44 ,  'x':  4.54 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.14 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.39 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.76 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.54 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1}]
56591,1398777683.1275687,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.14 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.32 ,  'y':  -1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.69 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.52 ,  'y':  0.75 ,  'r':  0.2 ,  'type':  1}]
56592,1398777683.1676357,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.14 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.25 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.72 ,  'y':  0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.49 ,  'y':  0.74 ,  'r':  0.2 ,  'type':  1}]
56593,1398777683.2075992,[{'idp':  44 ,  'x':  4.52 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.13 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.17 ,  'y':  -1.37 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.63 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.45 ,  'y':  0.74 ,  'r':  0.2 ,  'type':  1}]
56594,1398777683.20763,[{'idp':  44 ,  'x':  4.52 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.13 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.12 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.58 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.42 ,  'y':  0.74 ,  'r':  0.2 ,  'type':  1}]
56595,1398777683.2476845,[{'idp':  44 ,  'x':  4.52 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.12 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.09 ,  'y':  -1.37 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.56 ,  'y':  0.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.39 ,  'y':  0.73 ,  'r':  0.2 ,  'type':  1}]
56596,1398777683.2526884,[{'idp':  44 ,  'x':  4.5 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.11 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  1.02 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.58 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.34 ,  'y':  0.72 ,  'r':  0.2 ,  'type':  1}]
56597,1398777683.2915235,[{'idp':  44 ,  'x':  4.52 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.1 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.93 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.61 ,  'y':  0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.73 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.31 ,  'y':  0.71 ,  'r':  0.2 ,  'type':  1}]
56598,1398777683.331578,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.09 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.82 ,  'y':  -1.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.59 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.74 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.28 ,  'y':  0.7 ,  'r':  0.2 ,  'type':  1}]
56599,1398777683.33164,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.09 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.8 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.55 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.75 ,  'y':  -0.29 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.25 ,  'y':  0.7 ,  'r':  0.2 ,  'type':  1}]
56600,1398777683.3716826,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.09 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.78 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.49 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.76 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.21 ,  'y':  0.68 ,  'r':  0.2 ,  'type':  1}]
56601,1398777683.3769784,[{'idp':  44 ,  'x':  4.51 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.07 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.75 ,  'y':  -1.38 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.44 ,  'y':  0.63 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.76 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.16 ,  'y':  0.66 ,  'r':  0.2 ,  'type':  1}]
56602,1398777683.4156768,[{'idp':  44 ,  'x':  4.52 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.07 ,  'y':  -0.67 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.73 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.41 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.76 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.1 ,  'y':  0.63 ,  'r':  0.2 ,  'type':  1}]
56603,1398777683.455614,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.06 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.73 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.38 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.76 ,  'y':  -0.28 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.06 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
56604,1398777683.455649,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.06 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.76 ,  'y':  -1.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.34 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.77 ,  'y':  -0.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.04 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1}]
56605,1398777683.495584,[{'idp':  44 ,  'x':  4.54 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.05 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.74 ,  'y':  -1.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.29 ,  'y':  0.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.77 ,  'y':  -0.27 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.03 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
56606,1398777683.5010612,[{'idp':  44 ,  'x':  4.54 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.05 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.72 ,  'y':  -1.3 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.26 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.77 ,  'y':  -0.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  2.0 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
56607,1398777683.5396812,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.03 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.71 ,  'y':  -1.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.22 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.77 ,  'y':  -0.26 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.98 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1}]
56608,1398777683.579642,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.03 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.69 ,  'y':  -1.31 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.19 ,  'y':  0.56 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.78 ,  'y':  -0.25 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.95 ,  'y':  0.62 ,  'r':  0.2 ,  'type':  1}]
56609,1398777683.5796723,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.02 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.66 ,  'y':  -1.32 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.17 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.77 ,  'y':  -0.24 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.93 ,  'y':  0.61 ,  'r':  0.2 ,  'type':  1}]
56610,1398777683.6196733,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.03 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.64 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.14 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.76 ,  'y':  -0.23 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.91 ,  'y':  0.6 ,  'r':  0.2 ,  'type':  1}]
56611,1398777683.6263793,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.01 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.6 ,  'y':  -1.33 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.12 ,  'y':  0.55 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.76 ,  'y':  -0.23 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.89 ,  'y':  0.59 ,  'r':  0.2 ,  'type':  1}]
56612,1398777683.6636035,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.01 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.56 ,  'y':  -1.34 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.09 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.75 ,  'y':  -0.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.87 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1}]
56613,1398777683.703645,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.01 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.52 ,  'y':  -1.35 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.07 ,  'y':  0.54 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.74 ,  'y':  -0.22 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.86 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1}]
56614,1398777683.7036932,[{'idp':  44 ,  'x':  4.54 ,  'y':  -0.62 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.0 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.46 ,  'y':  -1.36 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.06 ,  'y':  0.52 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.72 ,  'y':  -0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.86 ,  'y':  0.58 ,  'r':  0.2 ,  'type':  1}]
56615,1398777683.7436397,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  3.0 ,  'y':  -0.66 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.41 ,  'y':  -1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.06 ,  'y':  0.5 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.71 ,  'y':  -0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.86 ,  'y':  0.6 ,  'r':  0.2 ,  'type':  1}]
56616,1398777683.75095,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  2.99 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.35 ,  'y':  -1.39 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.07 ,  'y':  0.48 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.71 ,  'y':  -0.21 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.86 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1}]
56617,1398777683.787588,[{'idp':  44 ,  'x':  4.53 ,  'y':  -0.61 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  2.98 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.28 ,  'y':  -1.4 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.06 ,  'y':  0.48 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.7 ,  'y':  -0.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.85 ,  'y':  0.66 ,  'r':  0.2 ,  'type':  1}]
56618,1398777683.827665,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  2.98 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.22 ,  'y':  -1.41 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.06 ,  'y':  0.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.68 ,  'y':  -0.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.82 ,  'y':  0.66 ,  'r':  0.2 ,  'type':  1}]
56619,1398777683.8276968,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  2.98 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.16 ,  'y':  -1.42 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.05 ,  'y':  0.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.68 ,  'y':  -0.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.8 ,  'y':  0.65 ,  'r':  0.2 ,  'type':  1}]
56620,1398777683.8676183,[{'idp':  44 ,  'x':  4.55 ,  'y':  -0.6 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  2.98 ,  'y':  -0.65 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.1 ,  'y':  -1.44 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.03 ,  'y':  0.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.68 ,  'y':  -0.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.77 ,  'y':  0.65 ,  'r':  0.2 ,  'type':  1}]
56621,1398777683.8740828,[{'idp':  44 ,  'x':  4.56 ,  'y':  -0.59 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  50 ,  'x':  2.98 ,  'y':  -0.64 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  51 ,  'x':  0.06 ,  'y':  -1.45 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  52 ,  'x':  3.01 ,  'y':  0.46 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  53 ,  'x':  3.69 ,  'y':  -0.2 ,  'r':  0.2 ,  'type':  1} ,  {'idp':  54 ,  'x':  1.75 ,  'y':  0.64 ,  'r':  0.2 ,  'type':  1}]
