id,timestamp,circles
20000,1398776770.4155736,[{'idp': 140, 'x': 1.474, 'y': -2.125, 'r': 0.4, 'type': 1}]
20001,1398776770.4556096,[{'idp': 140, 'x': 1.481, 'y': -2.144, 'r': 0.4, 'type': 1}]
20002,1398776770.4625306,[{'idp': 140, 'x': 1.479, 'y': -2.167, 'r': 0.4, 'type': 1}]
20003,1398776770.4996445,[{'idp': 140, 'x': 1.5, 'y': -2.18, 'r': 0.4, 'type': 1}]
20004,1398776770.5396183,[{'idp': 140, 'x': 1.497, 'y': -2.198, 'r': 0.4, 'type': 1}]
20005,1398776770.5396466,[{'idp': 140, 'x': 1.491, 'y': -2.222, 'r': 0.4, 'type': 1}]
20006,1398776770.579626,[{'idp': 140, 'x': 1.503, 'y': -2.23, 'r': 0.4, 'type': 1}]
20007,1398776770.5857346,[{'idp': 140, 'x': 1.501, 'y': -2.254, 'r': 0.4, 'type': 1}]
20008,1398776770.6236007,[{'idp': 140, 'x': 1.513, 'y': -2.26, 'r': 0.4, 'type': 1}]
20009,1398776770.6636252,[{'idp': 140, 'x': 1.52, 'y': -2.279, 'r': 0.4, 'type': 1}]
20010,1398776770.6636548,[{'idp': 140, 'x': 1.529, 'y': -2.302, 'r': 0.4, 'type': 1}]
20011,1398776770.7036257,[{'idp': 140, 'x': 1.526, 'y': -2.347, 'r': 0.4, 'type': 1}]
20012,1398776770.7101414,[{'idp': 140, 'x': 1.523, 'y': -2.374, 'r': 0.4, 'type': 1}]
20013,1398776770.7476256,[{'idp': 140, 'x': 1.527, 'y': -2.4, 'r': 0.4, 'type': 1}]
20014,1398776770.7876105,[{'idp': 140, 'x': 1.532, 'y': -2.418, 'r': 0.4, 'type': 1}]
20015,1398776770.787641,[{'idp': 140, 'x': 1.538, 'y': -2.445, 'r': 0.4, 'type': 1}]
20016,1398776770.8275714,[{'idp': 140, 'x': 1.544, 'y': -2.466, 'r': 0.4, 'type': 1}]
20017,1398776770.8352954,[{'idp': 140, 'x': 1.547, 'y': -2.486, 'r': 0.4, 'type': 1}]
20018,1398776770.8716986,[{'idp': 140, 'x': 1.554, 'y': -2.51, 'r': 0.4, 'type': 1}]
20019,1398776770.9115572,[{'idp': 140, 'x': 1.551, 'y': -2.529, 'r': 0.4, 'type': 1}]
20020,1398776770.9115832,[{'idp': 140, 'x': 1.559, 'y': -2.554, 'r': 0.4, 'type': 1}]
20021,1398776770.951713,[{'idp': 140, 'x': 1.566, 'y': -2.578, 'r': 0.4, 'type': 1}]
20022,1398776770.9600735,[{'idp': 140, 'x': 1.568, 'y': -2.591, 'r': 0.4, 'type': 1}]
20023,1398776770.999656,[{'idp': 140, 'x': 1.584, 'y': -2.606, 'r': 0.4, 'type': 1}]
20024,1398776771.0395563,[{'idp': 140, 'x': 1.596, 'y': -2.612, 'r': 0.4, 'type': 1}]
20025,1398776771.0395863,[{'idp': 140, 'x': 1.601, 'y': -2.619, 'r': 0.4, 'type': 1}]
20026,1398776771.0795968,[{'idp': 140, 'x': 1.615, 'y': -2.63, 'r': 0.4, 'type': 1}]
20027,1398776771.0844598,[{'idp': 140, 'x': 1.622, 'y': -2.641, 'r': 0.4, 'type': 1}]
20028,1398776771.1236153,[{'idp': 140, 'x': 1.626, 'y': -2.648, 'r': 0.4, 'type': 1}]
20029,1398776771.1635952,[{'idp': 140, 'x': 1.635, 'y': -2.662, 'r': 0.4, 'type': 1}]
20030,1398776771.1636252,[{'idp': 140, 'x': 1.649, 'y': -2.686, 'r': 0.4, 'type': 1}]
20031,1398776771.2036445,[{'idp': 140, 'x': 1.667, 'y': -2.727, 'r': 0.4, 'type': 1}]
20032,1398776771.2086537,[{'idp': 140, 'x': 1.686, 'y': -2.772, 'r': 0.4, 'type': 1}]
20033,1398776771.247631,[{'idp': 140, 'x': 1.712, 'y': -2.816, 'r': 0.4, 'type': 1}, {'idp': 141, 'x': 2.484, 'y': -5.908, 'r': 0.4, 'type': 1}]
25312,1398776903.0236104,[{'idp': 173, 'x': 7.448, 'y': -3.161, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.21, 'y': -3.873, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.875, 'y': -3.015, 'r': 0.2, 'type': 1}]
25313,1398776903.0323677,[{'idp': 173, 'x': 7.426, 'y': -3.171, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.167, 'y': -3.951, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.918, 'y': -3.025, 'r': 0.2, 'type': 1}]
25314,1398776903.0715568,[{'idp': 173, 'x': 7.425, 'y': -3.113, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.119, 'y': -4.006, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.965, 'y': -3.04, 'r': 0.2, 'type': 1}]
25315,1398776903.1115947,[{'idp': 173, 'x': 7.393, 'y': -3.157, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.087, 'y': -4.07, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.986, 'y': -3.072, 'r': 0.2, 'type': 1}]
25316,1398776903.111622,[{'idp': 173, 'x': 7.376, 'y': -3.226, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.048, 'y': -4.109, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.982, 'y': -3.11, 'r': 0.2, 'type': 1}]
25317,1398776903.1515684,[{'idp': 173, 'x': 7.389, 'y': -3.289, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.089, 'y': -4.112, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.974, 'y': -3.128, 'r': 0.2, 'type': 1}]
25318,1398776903.1576467,[{'idp': 173, 'x': 7.352, 'y': -3.292, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.059, 'y': -4.093, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 1.992, 'y': -3.126, 'r': 0.2, 'type': 1}]
25319,1398776903.1956215,[{'idp': 173, 'x': 7.34, 'y': -3.306, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.054, 'y': -4.068, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.03, 'y': -3.14, 'r': 0.2, 'type': 1}]
25320,1398776903.235589,[{'idp': 173, 'x': 7.332, 'y': -3.302, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.059, 'y': -4.034, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.071, 'y': -3.158, 'r': 0.2, 'type': 1}]
25321,1398776903.2356467,[{'idp': 173, 'x': 7.345, 'y': -3.308, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.045, 'y': -3.986, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.089, 'y': -3.154, 'r': 0.2, 'type': 1}]
25322,1398776903.2756095,[{'idp': 173, 'x': 7.324, 'y': -3.299, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.023, 'y': -3.974, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.119, 'y': -3.171, 'r': 0.2, 'type': 1}]
25323,1398776903.2833045,[{'idp': 173, 'x': 7.331, 'y': -3.321, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.02, 'y': -3.972, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.163, 'y': -3.207, 'r': 0.2, 'type': 1}]
25324,1398776903.3195956,[{'idp': 173, 'x': 7.297, 'y': -3.363, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.022, 'y': -3.973, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.168, 'y': -3.242, 'r': 0.2, 'type': 1}]
25325,1398776903.3595881,[{'idp': 173, 'x': 7.273, 'y': -3.372, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.006, 'y': -3.964, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.163, 'y': -3.263, 'r': 0.2, 'type': 1}]
25326,1398776903.359624,[{'idp': 173, 'x': 7.242, 'y': -3.396, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.993, 'y': -3.957, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.182, 'y': -3.275, 'r': 0.2, 'type': 1}]
25327,1398776903.3995807,[{'idp': 173, 'x': 7.176, 'y': -3.405, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.977, 'y': -3.948, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.214, 'y': -3.274, 'r': 0.2, 'type': 1}]
25328,1398776903.4082901,[{'idp': 173, 'x': 7.209, 'y': -3.439, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.969, 'y': -3.944, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.232, 'y': -3.291, 'r': 0.2, 'type': 1}]
25329,1398776903.44758,[{'idp': 173, 'x': 7.182, 'y': -3.464, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.971, 'y': -3.945, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.277, 'y': -3.281, 'r': 0.2, 'type': 1}]
25330,1398776903.4876466,[{'idp': 173, 'x': 7.181, 'y': -3.464, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.958, 'y': -3.937, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.318, 'y': -3.279, 'r': 0.2, 'type': 1}]
25331,1398776903.4876792,[{'idp': 173, 'x': 7.199, 'y': -3.472, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.951, 'y': -3.933, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.352, 'y': -3.267, 'r': 0.2, 'type': 1}]
25332,1398776903.5275786,[{'idp': 173, 'x': 7.19, 'y': -3.468, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.952, 'y': -3.914, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.39, 'y': -3.275, 'r': 0.2, 'type': 1}]
25333,1398776903.5345147,[{'idp': 173, 'x': 7.173, 'y': -3.459, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.959, 'y': -3.878, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.447, 'y': -3.262, 'r': 0.2, 'type': 1}]
25334,1398776903.5715673,[{'idp': 173, 'x': 7.152, 'y': -3.449, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.988, 'y': -3.814, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.496, 'y': -3.253, 'r': 0.2, 'type': 1}]
25335,1398776903.611608,[{'idp': 173, 'x': 7.131, 'y': -3.439, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.004, 'y': -3.783, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.524, 'y': -3.246, 'r': 0.2, 'type': 1}]
25336,1398776903.6116405,[{'idp': 173, 'x': 7.138, 'y': -3.443, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.016, 'y': -3.79, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.539, 'y': -3.249, 'r': 0.2, 'type': 1}]
25337,1398776903.6516051,[{'idp': 173, 'x': 7.117, 'y': -3.433, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.018, 'y': -3.792, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.563, 'y': -3.223, 'r': 0.2, 'type': 1}]
25338,1398776903.6590605,[{'idp': 173, 'x': 7.121, 'y': -3.416, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.02, 'y': -3.773, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.58, 'y': -3.2, 'r': 0.2, 'type': 1}]
25339,1398776903.6955867,[{'idp': 173, 'x': 7.123, 'y': -3.397, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.024, 'y': -3.736, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.602, 'y': -3.213, 'r': 0.2, 'type': 1}]
25340,1398776903.7355862,[{'idp': 173, 'x': 7.12, 'y': -3.377, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.036, 'y': -3.683, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.631, 'y': -3.178, 'r': 0.2, 'type': 1}]
25341,1398776903.7755458,[{'idp': 173, 'x': 7.137, 'y': -3.347, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.047, 'y': -3.649, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.649, 'y': -3.157, 'r': 0.2, 'type': 1}]
25342,1398776903.7755783,[{'idp': 173, 'x': 7.133, 'y': -3.326, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.056, 'y': -3.596, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.665, 'y': -3.157, 'r': 0.2, 'type': 1}]
25343,1398776903.8155658,[{'idp': 173, 'x': 7.141, 'y': -3.311, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.079, 'y': -3.569, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.664, 'y': -3.137, 'r': 0.2, 'type': 1}]
25344,1398776903.8155954,[{'idp': 173, 'x': 7.328, 'y': -2.651, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.994, 'y': -3.779, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.684, 'y': -3.151, 'r': 0.2, 'type': 1}]
25345,1398776903.8556163,[{'idp': 173, 'x': 7.321, 'y': -2.737, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.062, 'y': -3.637, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.682, 'y': -3.172, 'r': 0.2, 'type': 1}]
25346,1398776903.8591945,[{'idp': 173, 'x': 7.36, 'y': -2.789, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.148, 'y': -3.564, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.695, 'y': -3.194, 'r': 0.2, 'type': 1}]
25347,1398776903.8956068,[{'idp': 173, 'x': 7.309, 'y': -2.779, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.135, 'y': -3.519, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.71, 'y': -3.184, 'r': 0.2, 'type': 1}]
25348,1398776903.9355826,[{'idp': 173, 'x': 7.309, 'y': -2.825, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.148, 'y': -3.487, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.737, 'y': -3.183, 'r': 0.2, 'type': 1}]
25349,1398776903.9356136,[{'idp': 173, 'x': 7.273, 'y': -2.825, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.141, 'y': -3.484, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.757, 'y': -3.174, 'r': 0.2, 'type': 1}]
25350,1398776903.9755986,[{'idp': 173, 'x': 7.263, 'y': -2.813, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.113, 'y': -3.571, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.776, 'y': -3.183, 'r': 0.2, 'type': 1}]
25351,1398776903.9847233,[{'idp': 173, 'x': 7.266, 'y': -2.826, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.07, 'y': -3.641, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.791, 'y': -3.179, 'r': 0.2, 'type': 1}]
25352,1398776904.0235653,[{'idp': 173, 'x': 7.263, 'y': -2.842, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.051, 'y': -3.71, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.796, 'y': -3.168, 'r': 0.2, 'type': 1}]
25353,1398776904.0636258,[{'idp': 173, 'x': 7.253, 'y': -2.875, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.047, 'y': -3.696, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.795, 'y': -3.137, 'r': 0.2, 'type': 1}]
25354,1398776904.0637107,[{'idp': 173, 'x': 7.235, 'y': -2.905, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.055, 'y': -3.652, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.783, 'y': -3.063, 'r': 0.2, 'type': 1}]
25355,1398776904.1036623,[{'idp': 173, 'x': 7.209, 'y': -2.912, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.047, 'y': -3.629, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.787, 'y': -3.055, 'r': 0.2, 'type': 1}]
25356,1398776904.1107295,[{'idp': 173, 'x': 7.237, 'y': -2.923, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 7.021, 'y': -3.597, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.778, 'y': -3.058, 'r': 0.2, 'type': 1}]
25357,1398776904.1475883,[{'idp': 173, 'x': 7.231, 'y': -2.933, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.989, 'y': -3.563, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.761, 'y': -3.053, 'r': 0.2, 'type': 1}]
25358,1398776904.1876159,[{'idp': 173, 'x': 7.225, 'y': -2.944, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.973, 'y': -3.535, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.757, 'y': -3.062, 'r': 0.2, 'type': 1}]
25359,1398776904.1876266,[{'idp': 173, 'x': 7.211, 'y': -2.949, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.975, 'y': -3.536, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.763, 'y': -3.068, 'r': 0.2, 'type': 1}]
25360,1398776904.2277827,[{'idp': 173, 'x': 7.154, 'y': -2.927, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.966, 'y': -3.532, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.762, 'y': -3.067, 'r': 0.2, 'type': 1}]
25361,1398776904.235076,[{'idp': 173, 'x': 7.188, 'y': -2.954, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.97, 'y': -3.515, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.769, 'y': -3.075, 'r': 0.2, 'type': 1}]
25362,1398776904.2715554,[{'idp': 173, 'x': 7.158, 'y': -2.947, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.979, 'y': -3.52, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.767, 'y': -3.073, 'r': 0.2, 'type': 1}]
25363,1398776904.3115976,[{'idp': 173, 'x': 7.163, 'y': -2.966, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.987, 'y': -3.524, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.779, 'y': -3.101, 'r': 0.2, 'type': 1}]
25364,1398776904.3116276,[{'idp': 173, 'x': 7.153, 'y': -2.962, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.98, 'y': -3.588, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.795, 'y': -3.104, 'r': 0.2, 'type': 1}]
25365,1398776904.3516104,[{'idp': 173, 'x': 7.128, 'y': -2.97, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.959, 'y': -3.777, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.796, 'y': -3.133, 'r': 0.2, 'type': 1}]
25366,1398776904.3605208,[{'idp': 173, 'x': 7.096, 'y': -3.011, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.898, 'y': -3.882, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.797, 'y': -3.162, 'r': 0.2, 'type': 1}]
25367,1398776904.399549,[{'idp': 173, 'x': 7.106, 'y': -3.034, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.884, 'y': -3.894, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.799, 'y': -3.15, 'r': 0.2, 'type': 1}]
25368,1398776904.4396157,[{'idp': 173, 'x': 7.086, 'y': -3.044, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.894, 'y': -3.861, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.826, 'y': -3.152, 'r': 0.2, 'type': 1}]
25369,1398776904.4396434,[{'idp': 173, 'x': 7.059, 'y': -3.033, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.861, 'y': -3.803, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.833, 'y': -3.105, 'r': 0.2, 'type': 1}]
25370,1398776904.4796076,[{'idp': 173, 'x': 7.055, 'y': -3.031, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.866, 'y': -3.768, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.857, 'y': -3.117, 'r': 0.2, 'type': 1}]
25371,1398776904.4853446,[{'idp': 173, 'x': 7.065, 'y': -3.035, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.841, 'y': -3.755, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.898, 'y': -3.149, 'r': 0.2, 'type': 1}]
25372,1398776904.5235565,[{'idp': 173, 'x': 7.059, 'y': -3.069, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.827, 'y': -3.728, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.921, 'y': -3.174, 'r': 0.2, 'type': 1}]
25373,1398776904.5635874,[{'idp': 173, 'x': 7.026, 'y': -3.091, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.824, 'y': -3.727, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.939, 'y': -3.179, 'r': 0.2, 'type': 1}]
25374,1398776904.563676,[{'idp': 173, 'x': 7.056, 'y': -3.104, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.806, 'y': -3.736, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.945, 'y': -3.172, 'r': 0.2, 'type': 1}]
25375,1398776904.6036468,[{'idp': 173, 'x': 7.002, 'y': -3.117, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.791, 'y': -3.728, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.963, 'y': -3.205, 'r': 0.2, 'type': 1}]
25376,1398776904.6108146,[{'idp': 173, 'x': 6.923, 'y': -3.137, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.783, 'y': -3.724, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.996, 'y': -3.226, 'r': 0.2, 'type': 1}]
25377,1398776904.6475623,[{'idp': 173, 'x': 6.914, 'y': -3.206, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.779, 'y': -3.722, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 2.99, 'y': -3.234, 'r': 0.2, 'type': 1}]
25378,1398776904.6875758,[{'idp': 173, 'x': 6.891, 'y': -3.232, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.767, 'y': -3.715, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.024, 'y': -3.243, 'r': 0.2, 'type': 1}]
25379,1398776904.6876097,[{'idp': 173, 'x': 6.855, 'y': -3.251, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.76, 'y': -3.711, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.056, 'y': -3.263, 'r': 0.2, 'type': 1}]
25380,1398776904.7276168,[{'idp': 173, 'x': 6.838, 'y': -3.28, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.749, 'y': -3.705, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.061, 'y': -3.297, 'r': 0.2, 'type': 1}]
25381,1398776904.7360585,[{'idp': 173, 'x': 6.82, 'y': -3.308, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.746, 'y': -3.704, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.093, 'y': -3.303, 'r': 0.2, 'type': 1}]
25382,1398776904.7756426,[{'idp': 173, 'x': 6.81, 'y': -3.322, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.734, 'y': -3.697, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.099, 'y': -3.309, 'r': 0.2, 'type': 1}]
25383,1398776904.8156407,[{'idp': 173, 'x': 6.766, 'y': -3.319, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.715, 'y': -3.687, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.12, 'y': -3.346, 'r': 0.2, 'type': 1}]
25384,1398776904.8157246,[{'idp': 173, 'x': 6.768, 'y': -3.338, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.701, 'y': -3.679, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.126, 'y': -3.352, 'r': 0.2, 'type': 1}]
25385,1398776904.8557699,[{'idp': 173, 'x': 6.757, 'y': -3.369, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.691, 'y': -3.673, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.141, 'y': -3.368, 'r': 0.2, 'type': 1}]
25386,1398776904.8612528,[{'idp': 173, 'x': 6.738, 'y': -3.36, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.684, 'y': -3.67, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.157, 'y': -3.371, 'r': 0.2, 'type': 1}]
25387,1398776904.8996444,[{'idp': 173, 'x': 6.723, 'y': -3.389, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.68, 'y': -3.668, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.161, 'y': -3.405, 'r': 0.2, 'type': 1}]
25388,1398776904.939612,[{'idp': 173, 'x': 6.681, 'y': -3.423, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.676, 'y': -3.628, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.139, 'y': -3.441, 'r': 0.2, 'type': 1}]
25389,1398776904.9396448,[{'idp': 173, 'x': 6.636, 'y': -3.418, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.641, 'y': -3.544, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.147, 'y': -3.449, 'r': 0.2, 'type': 1}]
25390,1398776904.979613,[{'idp': 173, 'x': 6.654, 'y': -3.427, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.642, 'y': -3.533, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.143, 'y': -3.445, 'r': 0.2, 'type': 1}]
25391,1398776904.9865742,[{'idp': 173, 'x': 6.627, 'y': -3.45, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.66, 'y': -4.405, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.146, 'y': -3.449, 'r': 0.2, 'type': 1}, {'idp': 176, 'x': 9.541, 'y': 1.232, 'r': 0.4, 'type': 1}]
25392,1398776905.0235746,[{'idp': 173, 'x': 6.622, 'y': -3.466, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.589, 'y': -4.197, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.157, 'y': -3.445, 'r': 0.2, 'type': 1}, {'idp': 176, 'x': 9.573, 'y': 1.155, 'r': 0.4, 'type': 1}]
25393,1398776905.0635958,[{'idp': 173, 'x': 6.607, 'y': -3.476, 'r': 0.2, 'type': 1}, {'idp': 174, 'x': 6.526, 'y': -4.14, 'r': 0.4, 'type': 2}, {'idp': 175, 'x': 3.147, 'y': -3.449, 'r': 0.2, 'type': 1}, {'idp': 176, 'x': 9.562, 'y': 1.069, 'r': 0.4, 'type': 1}]
