id,timestamp,circles
40001,1398855619.8542423,[{'idp': 1, 'x': 3.291666666666666, 'y': -3.1666666666666665, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.5, 'y': -2.833333333333333, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.875000000000001, 'y': 1.8333333333333335, 'r': 0.3999999999999999, 'type': 1}]
40002,1398855619.8937583,[{'idp': 1, 'x': 3.2848030152519136, 'y': -3.0878009322506283, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.544267168049473, 'y': -2.826388367165684, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.8693119504280906, 'y': 1.8717056524061615, 'r': 0.3999999999999999, 'type': 1}]
40003,1398855619.933768,[{'idp': 1, 'x': 3.2784538679042097, 'y': -3.0684623968643443, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.5598761336619855, 'y': -2.7890418784829007, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.846735513980352, 'y': 1.875046245078218, 'r': 0.3999999999999999, 'type': 1}]
40004,1398855619.933799,[{'idp': 1, 'x': 3.2749186523195184, 'y': -3.0517335382954967, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.565704407522427, 'y': -2.731367357309429, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.8168752325774715, 'y': 1.899545122644135, 'r': 0.3999999999999999, 'type': 1}]
40005,1398855619.973796,[{'idp': 1, 'x': 3.265536022155966, 'y': -3.0301138093439506, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.580684038860831, 'y': -2.6932648426445125, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.7823730694364257, 'y': 1.9209105134813176, 'r': 0.3999999999999999, 'type': 1}]
40006,1398855619.978416,[{'idp': 1, 'x': 3.257898407687525, 'y': -3.009804604754761, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.581335235870776, 'y': -2.6338629814302097, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.7607875713292107, 'y': 1.9419831236916374, 'r': 0.3999999999999999, 'type': 1}]
40007,1398855620.017725,[{'idp': 1, 'x': 3.2511406849675795, 'y': -2.990710176867143, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.5895879582527215, 'y': -2.5933138926750807, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.733540585504124, 'y': 1.9491014349818392, 'r': 0.3999999999999999, 'type': 1}]
40008,1398855620.0578058,[{'idp': 1, 'x': 3.2351215244642684, 'y': -2.9769830802472317, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.59624545825182, 'y': -2.5518274782102415, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.709427032988232, 'y': 1.9589057676485666, 'r': 0.3999999999999999, 'type': 1}]
40009,1398855620.0578384,[{'idp': 1, 'x': 3.2131521174419797, 'y': -2.9708784315517924, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.606338690471551, 'y': -2.5271453530109502, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.6856081995626324, 'y': 1.9773741430996727, 'r': 0.3999999999999999, 'type': 1}]
40010,1398855620.0977566,[{'idp': 1, 'x': 3.211072101602519, 'y': -2.9696486961128565, 'r': 0.3999999999999999, 'type': 1}, {'idp': 2, 'x': 5.6071031717317315, 'y': -2.4686936970704743, 'r': 0.3999999999999999, 'type': 1}, {'idp': 3, 'x': 2.6540234711425215, 'y': 1.990168763634217, 'r': 0.3999999999999999, 'type': 1}, {'idp': 4, 'x': 2.6249999999999996, 'y': 0.8333333333333326, 'r': 0.3999999999999999, 'type': 1}]
51171,1398855899.3256853,[{'idp': 301, 'x': 1.465708774496457, 'y': 0.00118234310858778, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.38100003487483214, 'y': 0.3147180182552667, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.65552960800694, 'y': 0.6095000227106606, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 0.940874809595218, 'y': -0.8937244208084483, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.193891746350043, 'y': 0.6347177077301014, 'r': 0.3999999999999999, 'type': 1}]
51172,1398855899.3656802,[{'idp': 301, 'x': 1.4855566893143801, 'y': 0.0012601988425187116, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.3977704497808854, 'y': 0.30712427051160285, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.675602335729906, 'y': 0.6132454962025147, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 0.9697028512585337, 'y': -0.8983450137736881, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.182575121142223, 'y': 0.6309407097490749, 'r': 0.3999999999999999, 'type': 1}]
51173,1398855899.3657033,[{'idp': 301, 'x': 1.5058884282098095, 'y': 0.004844025423738074, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.40824974943880266, 'y': 0.30009970391814633, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.681087637191609, 'y': 0.6142642311943902, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.0061272706086632, 'y': -0.9079857528254953, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.1727292665409914, 'y': 0.6276307489619537, 'r': 0.3999999999999999, 'type': 1}]
51174,1398855899.4058812,[{'idp': 301, 'x': 1.5248575654678898, 'y': 0.008703297230934215, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.41887048955365325, 'y': 0.29316009462153403, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.6929991545135565, 'y': 0.6163960583247174, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.0195917258367126, 'y': -0.9006013443838878, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.155249147527174, 'y': 0.6275067300958503, 'r': 0.3999999999999999, 'type': 1}]
51175,1398855899.4110827,[{'idp': 301, 'x': 1.5453620817023084, 'y': 0.00904911331705227, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4198938988045109, 'y': 0.28683759148178556, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.7062927693606484, 'y': 0.618894416918967, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.04180009510771, 'y': -0.9000898135487712, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.140615029275783, 'y': 0.593856319621564, 'r': 0.3999999999999999, 'type': 1}]
51176,1398855899.4497824,[{'idp': 301, 'x': 1.5655332757352158, 'y': 0.013292109760729698, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.43184089250304813, 'y': 0.2728685323906177, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.7209158982880886, 'y': 0.6214062171071189, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.0662775516370537, 'y': -0.8955031166750371, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.194839679654559, 'y': 0.5420751676705571, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.29166666666666563, 'y': 1.1250000000000004, 'r': 0.3999999999999999, 'type': 1}]
51177,1398855899.4897292,[{'idp': 301, 'x': 1.5815855341614427, 'y': 0.01752338414553467, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4343954305772302, 'y': 0.27127689683121625, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.7364584851759752, 'y': 0.6154218469706274, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.0856323017598757, 'y': -0.892688294621079, 'r': 0.3999999999999999, 'type': 1}, {'idp': 305, 'x': 2.1511344260209597, 'y': 0.5252834712708077, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.21896660010607194, 'y': 1.0848225058325367, 'r': 0.3999999999999999, 'type': 1}]
51178,1398855899.4897544,[{'idp': 301, 'x': 1.5995699851677414, 'y': 0.014563363801765039, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.44491019819747013, 'y': 0.26382821896610453, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.7449451814978074, 'y': 0.625464762206287, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.096238215621994, 'y': -0.8813902137973006, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.22172944680408202, 'y': 1.085860975285755, 'r': 0.3999999999999999, 'type': 1}]
51179,1398855899.529769,[{'idp': 301, 'x': 1.6161843646754237, 'y': 0.015472020509157414, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4524630991065548, 'y': 0.2533884605781145, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.7848287806787617, 'y': 0.5986936408101817, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.1130446288368678, 'y': -0.8701539203282616, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2240363322544514, 'y': 1.0877819587491122, 'r': 0.3999999999999999, 'type': 1}]
51180,1398855899.5365076,[{'idp': 301, 'x': 1.6324348071141959, 'y': 0.016183088549235336, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.45798754529287056, 'y': 0.24562485454077576, 'r': 0.3999999999999999, 'type': 1}, {'idp': 303, 'x': 3.8068469215962764, 'y': 0.5431327951850307, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.130332610617657, 'y': -0.8658887877416666, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2291185280913255, 'y': 1.0899520932382822, 'r': 0.3999999999999999, 'type': 1}]
51181,1398855899.573714,[{'idp': 301, 'x': 1.652747662592362, 'y': 0.017402308708538428, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4619442561732301, 'y': 0.2391936927869298, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.1422479937747654, 'y': -0.8504273981766852, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.23206762262354186, 'y': 1.0927341944947933, 'r': 0.3999999999999999, 'type': 1}]
51182,1398855899.6137345,[{'idp': 301, 'x': 1.6671134203123694, 'y': 0.018292077024355535, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4680782971463504, 'y': 0.23047063620408093, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.1539152669002672, 'y': -0.8442696039141129, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.23742914336837062, 'y': 1.0938219639743862, 'r': 0.3999999999999999, 'type': 1}]
51183,1398855899.6137633,[{'idp': 301, 'x': 1.674903388577056, 'y': 0.007028876328336597, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4703685666901225, 'y': 0.22404124829561445, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.1676210659632336, 'y': -0.8385419904095281, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.23971738235702533, 'y': 1.0961149291392935, 'r': 0.3999999999999999, 'type': 1}]
51184,1398855899.6537724,[{'idp': 301, 'x': 1.7038174556105035, 'y': -0.008915502993320779, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.46999416444661213, 'y': 0.21555887026026177, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.1852893249096441, 'y': -0.8251522330127592, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.24180758864036367, 'y': 1.0951360662064524, 'r': 0.3999999999999999, 'type': 1}]
51185,1398855899.661231,[{'idp': 301, 'x': 1.7103604530065009, 'y': -0.014731419723474914, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.46578407474156647, 'y': 0.2098645809177957, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.1965601953643512, 'y': -0.809596952191356, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.24737954188897682, 'y': 1.0981776356598782, 'r': 0.3999999999999999, 'type': 1}]
51186,1398855899.6977937,[{'idp': 301, 'x': 1.7139471730919453, 'y': -0.0020366792247150656, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4536193334171901, 'y': 0.204647111134737, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.2168367020717663, 'y': -0.8027818360248007, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.24903341708947702, 'y': 1.0968660194881408, 'r': 0.3999999999999999, 'type': 1}]
51187,1398855899.737826,[{'idp': 301, 'x': 1.7297892839659679, 'y': -0.007278605422267326, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4514954922381742, 'y': 0.20072030220394055, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.2323488648270353, 'y': -0.7900049962973343, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.25208160882368436, 'y': 1.0991439224757782, 'r': 0.3999999999999999, 'type': 1}]
51188,1398855899.7378495,[{'idp': 301, 'x': 1.7441115622117276, 'y': -0.017713819428162303, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4529231908405196, 'y': 0.19545525933598595, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.256572037276622, 'y': -0.7787838540662351, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.25424109349460267, 'y': 1.1002818330218456, 'r': 0.3999999999999999, 'type': 1}]
51189,1398855899.777792,[{'idp': 301, 'x': 1.7500943870255914, 'y': -0.02292633465609817, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4610722520071131, 'y': 0.18918815929351407, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.2863095719212936, 'y': -0.7658293543180927, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2569512272380092, 'y': 1.1021299407513974, 'r': 0.3999999999999999, 'type': 1}]
51190,1398855899.7864246,[{'idp': 301, 'x': 1.7536869621985285, 'y': -0.03629443719359693, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.47002582150416083, 'y': 0.1867454970341309, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.3084728640273657, 'y': -0.7473992179589939, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2615707510056442, 'y': 1.1038788922315446, 'r': 0.3999999999999999, 'type': 1}]
51191,1398855899.8257132,[{'idp': 301, 'x': 1.773678774446228, 'y': -0.04357047165462591, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4770581848361055, 'y': 0.18554948689278872, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.3374728954523385, 'y': -0.7398253399663945, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2630771332852033, 'y': 1.0954008955172778, 'r': 0.3999999999999999, 'type': 1}]
51192,1398855899.865707,[{'idp': 301, 'x': 1.77737906425383, 'y': -0.05564826590615635, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.4853050543365356, 'y': 0.18071353901756293, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.3460687224655477, 'y': -0.7163047123632338, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2696665136235188, 'y': 1.1009189776099815, 'r': 0.3999999999999999, 'type': 1}]
51193,1398855899.865737,[{'idp': 301, 'x': 1.7775888925172345, 'y': -0.05801744278672527, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.49060834208224824, 'y': 0.1716923796251768, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.3628346011320192, 'y': -0.7030926392712977, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2682845283296009, 'y': 1.0957758521407857, 'r': 0.3999999999999999, 'type': 1}]
51194,1398855899.9058218,[{'idp': 301, 'x': 1.7800862697832742, 'y': -0.058140167026348166, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.49811523582065753, 'y': 0.1670903708880056, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.3753499254958057, 'y': -0.6873386738209519, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.27076914470809177, 'y': 1.0961359928240433, 'r': 0.3999999999999999, 'type': 1}]
51195,1398855899.911946,[{'idp': 301, 'x': 1.7850749139732658, 'y': -0.046407140482725984, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5057607222733718, 'y': 0.1631711633385735, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.3947886179087066, 'y': -0.6704391606170335, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2680121930007373, 'y': 1.0975659161566464, 'r': 0.3999999999999999, 'type': 1}]
51196,1398855899.9497056,[{'idp': 301, 'x': 1.7864545837596935, 'y': -0.05057276989757664, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5068669546922666, 'y': 0.1590661906692148, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.4062682332595955, 'y': -0.6577371086758066, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2717321938526518, 'y': 1.090128847862748, 'r': 0.3999999999999999, 'type': 1}]
51197,1398855899.98972,[{'idp': 301, 'x': 1.7840344933831997, 'y': -0.05114966208902172, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5044177100618885, 'y': 0.1616249072659004, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.4141972737914665, 'y': -0.6383689207871046, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2734009999224618, 'y': 1.0862089597139368, 'r': 0.3999999999999999, 'type': 1}]
51198,1398855900.0298028,[{'idp': 301, 'x': 1.7567987360051918, 'y': -0.04751250018111497, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5047914443921497, 'y': 0.16104579935894758, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.4264355986782795, 'y': -0.6232454440065949, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.27596586125281153, 'y': 1.0850818764306513, 'r': 0.3999999999999999, 'type': 1}]
51199,1398855900.0298295,[{'idp': 301, 'x': 1.7438362654540884, 'y': -0.04806892108887406, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5047285600282558, 'y': 0.1603907655857606, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.4406073551920184, 'y': -0.6224532210327494, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.27862001684104687, 'y': 1.085479031626917, 'r': 0.3999999999999999, 'type': 1}]
51200,1398855900.0697079,[{'idp': 301, 'x': 1.745138694935584, 'y': -0.05191088568646918, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5079935598157759, 'y': 0.15992320649832248, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.4720190332436855, 'y': -0.6154828383011746, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2800933930091798, 'y': 1.0817802497477458, 'r': 0.3999999999999999, 'type': 1}]
51201,1398855900.0697305,[{'idp': 301, 'x': 1.752298766542204, 'y': -0.05604567391767068, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5077682635887082, 'y': 0.1573542213273038, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.4977449684792554, 'y': -0.614709089896065, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2830032489341283, 'y': 1.0740030506944431, 'r': 0.3999999999999999, 'type': 1}]
51202,1398855900.1097238,[{'idp': 301, 'x': 1.7742537143043635, 'y': -0.06027421911170672, 'r': 0.3999999999999999, 'type': 1}, {'idp': 302, 'x': 0.5098238741147099, 'y': 0.15496757456609167, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.5274109409990877, 'y': -0.605933787485341, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2835208042030746, 'y': 1.0704137031200922, 'r': 0.3999999999999999, 'type': 1}]
51203,1398855900.1117287,[{'idp': 302, 'x': 0.510180332534591, 'y': 0.15245540673547664, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.5543531355103601, 'y': -0.6050818019756854, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.29010380001478264, 'y': 1.0557160582362224, 'r': 0.3999999999999999, 'type': 1}]
51204,1398855900.149738,[{'idp': 302, 'x': 0.5082788398599059, 'y': 0.1524923899640096, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.5714974399793835, 'y': -0.5998263175273877, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.29435699329297016, 'y': 1.0448018169060602, 'r': 0.3999999999999999, 'type': 1}]
51205,1398855900.18978,[{'idp': 302, 'x': 0.509426310398422, 'y': 0.15199599381506834, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.5820386998428293, 'y': -0.5872017489378811, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2952940152703243, 'y': 1.0326854566493204, 'r': 0.3999999999999999, 'type': 1}]
51206,1398855900.1898124,[{'idp': 302, 'x': 0.5104185236723779, 'y': 0.14919388062734518, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6002930555912243, 'y': -0.5733973461098396, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.29268475824603346, 'y': 1.0190328859321762, 'r': 0.3999999999999999, 'type': 1}]
51207,1398855900.2297492,[{'idp': 302, 'x': 0.5096527114448812, 'y': 0.14928407500714336, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6160143639180036, 'y': -0.5630677636818071, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.29391891044666885, 'y': 0.9956052977239205, 'r': 0.3999999999999999, 'type': 1}]
51208,1398855900.237396,[{'idp': 302, 'x': 0.5109910816229379, 'y': 0.1484129962697156, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6211673004043736, 'y': -0.5442839600441796, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.2919568732758493, 'y': 0.9647874759275532, 'r': 0.3999999999999999, 'type': 1}]
51209,1398855900.2737277,[{'idp': 302, 'x': 0.5090062556602093, 'y': 0.1478617357177181, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6374737325299282, 'y': -0.5337659666837724, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.28461805402838714, 'y': 0.93468547736415, 'r': 0.3999999999999999, 'type': 1}]
51210,1398855900.3137233,[{'idp': 302, 'x': 0.5082749365255967, 'y': 0.14833754044455416, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6605158735638414, 'y': -0.5263097055967558, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.3049899248457555, 'y': 0.9280615488545019, 'r': 0.3999999999999999, 'type': 1}]
51211,1398855900.3137553,[{'idp': 302, 'x': 0.5070487487682218, 'y': 0.14757721318526595, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.671287359195739, 'y': -0.509976717891305, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.3204049428822331, 'y': 0.946731821653517, 'r': 0.3999999999999999, 'type': 1}]
51212,1398855900.353823,[{'idp': 302, 'x': 0.5068052248008725, 'y': 0.14769770741148047, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6833869885341812, 'y': -0.49069155207643655, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.3368744407570001, 'y': 0.9642098400949539, 'r': 0.3999999999999999, 'type': 1}]
51213,1398855900.3624225,[{'idp': 302, 'x': 0.5100780271589844, 'y': 0.14806242793244495, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6929692516791528, 'y': -0.4792000522558604, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.3470530270069494, 'y': 0.9772534329550142, 'r': 0.3999999999999999, 'type': 1}]
51214,1398855900.4017985,[{'idp': 302, 'x': 0.5134274810625539, 'y': 0.14143333851520445, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.6928623515069297, 'y': -0.46470388129737805, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.35591381221666163, 'y': 0.9791883604375284, 'r': 0.3999999999999999, 'type': 1}]
51215,1398855900.441732,[{'idp': 302, 'x': 0.5136865198951646, 'y': 0.14151785019892227, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.7122162009593511, 'y': -0.4507672532191076, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.36275466056896466, 'y': 0.9874778271232376, 'r': 0.3999999999999999, 'type': 1}]
51216,1398855900.4417675,[{'idp': 302, 'x': 0.5133209158523977, 'y': 0.14154495046119875, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.7426910986071897, 'y': -0.4342521233352392, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.37214279935016137, 'y': 0.9890651180872179, 'r': 0.3999999999999999, 'type': 1}]
51217,1398855900.481783,[{'idp': 302, 'x': 0.512880539472349, 'y': 0.1414280656138267, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.7828339414469485, 'y': -0.43271623086387767, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.37859833154524347, 'y': 0.9956085254598679, 'r': 0.3999999999999999, 'type': 1}]
51218,1398855900.4876792,[{'idp': 302, 'x': 0.5145983648400221, 'y': 0.1418346094592371, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.8279336351783493, 'y': -0.43147927088100446, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.3862114567258401, 'y': 0.9966558710289863, 'r': 0.3999999999999999, 'type': 1}]
51219,1398855900.525731,[{'idp': 302, 'x': 0.513560035357894, 'y': 0.1414068632746912, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.860786601837079, 'y': -0.43072981934385135, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.3949444364560484, 'y': 0.9935324274841295, 'r': 0.3999999999999999, 'type': 1}]
51220,1398855900.565816,[{'idp': 302, 'x': 0.513569619681058, 'y': 0.14156347298664773, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.8874289420675194, 'y': -0.4280180545911316, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.40187583593654486, 'y': 0.9986437499982337, 'r': 0.3999999999999999, 'type': 1}]
51221,1398855900.565842,[{'idp': 302, 'x': 0.5145952838070933, 'y': 0.14166807782338253, 'r': 0.3999999999999999, 'type': 1}, {'idp': 304, 'x': 1.9125570910853051, 'y': -0.4245349785649555, 'r': 0.3999999999999999, 'type': 1}, {'idp': 306, 'x': 0.40761379082135507, 'y': 1.0008699571845936, 'r': 0.3999999999999999, 'type': 1}]
