id,timestamp,circles
52730,1398782902.676256,[]
52731,1398782902.676287,[]
52732,1398782902.7163014,[]
52733,1398782902.72125,[]
52734,1398782902.7602718,[{'idp':  196 ,  'x':  6.35 ,  'y':  -1.79 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  197 ,  'x':  4.9 ,  'y':  -0.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  198 ,  'x':  6.35 ,  'y':  -3.04 ,  'r':  0.4 ,  'type':  1}]
60123,1398783087.08021,[{'idp':  247 ,  'x':  4.31 ,  'y':  1.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.77 ,  'y':  0.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.75 ,  'y':  -0.16 ,  'r':  0.4 ,  'type':  1}]
60124,1398783087.1202412,[{'idp':  247 ,  'x':  4.29 ,  'y':  1.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.78 ,  'y':  0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.76 ,  'y':  -0.16 ,  'r':  0.4 ,  'type':  1}]
60125,1398783087.1202683,[{'idp':  247 ,  'x':  4.32 ,  'y':  1.0 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.77 ,  'y':  0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.76 ,  'y':  -0.17 ,  'r':  0.4 ,  'type':  1}]
60126,1398783087.1602395,[{'idp':  247 ,  'x':  4.32 ,  'y':  0.98 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.79 ,  'y':  0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.77 ,  'y':  -0.18 ,  'r':  0.4 ,  'type':  1}]
60127,1398783087.1694756,[{'idp':  247 ,  'x':  4.31 ,  'y':  0.97 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.8 ,  'y':  0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.79 ,  'y':  -0.2 ,  'r':  0.4 ,  'type':  1}]
60128,1398783087.2082546,[{'idp':  247 ,  'x':  4.26 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.79 ,  'y':  0.25 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.79 ,  'y':  -0.23 ,  'r':  0.4 ,  'type':  1}]
60129,1398783087.2482393,[{'idp':  247 ,  'x':  4.24 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.81 ,  'y':  0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.81 ,  'y':  -0.24 ,  'r':  0.4 ,  'type':  1}]
60130,1398783087.2482693,[{'idp':  247 ,  'x':  4.24 ,  'y':  0.95 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.82 ,  'y':  0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.81 ,  'y':  -0.29 ,  'r':  0.4 ,  'type':  1}]
60131,1398783087.288273,[{'idp':  247 ,  'x':  4.26 ,  'y':  0.94 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.83 ,  'y':  0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.84 ,  'y':  -0.36 ,  'r':  0.4 ,  'type':  1}]
60132,1398783087.2948556,[{'idp':  247 ,  'x':  4.27 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.84 ,  'y':  0.27 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.85 ,  'y':  -0.44 ,  'r':  0.4 ,  'type':  1}]
60133,1398783087.332216,[{'idp':  247 ,  'x':  4.29 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.86 ,  'y':  0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.86 ,  'y':  -0.46 ,  'r':  0.4 ,  'type':  1}]
60134,1398783087.3722775,[{'idp':  247 ,  'x':  4.29 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.88 ,  'y':  0.29 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.88 ,  'y':  -0.49 ,  'r':  0.4 ,  'type':  1}]
60135,1398783087.4122663,[{'idp':  247 ,  'x':  4.32 ,  'y':  0.92 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.91 ,  'y':  0.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.89 ,  'y':  -0.51 ,  'r':  0.4 ,  'type':  1}]
60136,1398783087.412295,[{'idp':  247 ,  'x':  4.34 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.95 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.89 ,  'y':  -0.5 ,  'r':  0.4 ,  'type':  1}]
60137,1398783087.4522612,[{'idp':  247 ,  'x':  4.37 ,  'y':  0.93 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.95 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.91 ,  'y':  -0.53 ,  'r':  0.4 ,  'type':  1}]
60138,1398783087.452289,[{'idp':  247 ,  'x':  4.35 ,  'y':  0.91 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.94 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.9 ,  'y':  -0.54 ,  'r':  0.4 ,  'type':  1}]
60139,1398783087.4922752,[{'idp':  247 ,  'x':  4.32 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  4.97 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.9 ,  'y':  -0.54 ,  'r':  0.4 ,  'type':  1}]
60140,1398783087.4948008,[{'idp':  247 ,  'x':  4.39 ,  'y':  0.9 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.0 ,  'y':  0.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.9 ,  'y':  -0.54 ,  'r':  0.4 ,  'type':  1}]
60141,1398783087.5322309,[{'idp':  247 ,  'x':  4.36 ,  'y':  0.89 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.02 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.9 ,  'y':  -0.55 ,  'r':  0.4 ,  'type':  1}]
60142,1398783087.5722506,[{'idp':  247 ,  'x':  4.35 ,  'y':  0.87 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.04 ,  'y':  0.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.91 ,  'y':  -0.56 ,  'r':  0.4 ,  'type':  1}]
60143,1398783087.5722857,[{'idp':  247 ,  'x':  4.32 ,  'y':  0.86 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.05 ,  'y':  0.33 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.92 ,  'y':  -0.56 ,  'r':  0.4 ,  'type':  1}]
60144,1398783087.612296,[{'idp':  247 ,  'x':  4.29 ,  'y':  0.84 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.06 ,  'y':  0.34 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.92 ,  'y':  -0.57 ,  'r':  0.4 ,  'type':  1}]
60145,1398783087.6208124,[{'idp':  247 ,  'x':  4.31 ,  'y':  0.83 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.08 ,  'y':  0.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.91 ,  'y':  -0.56 ,  'r':  0.4 ,  'type':  1}]
60146,1398783087.6602366,[{'idp':  247 ,  'x':  4.3 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.1 ,  'y':  0.35 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.93 ,  'y':  -0.6 ,  'r':  0.4 ,  'type':  1}]
60147,1398783087.7002454,[{'idp':  247 ,  'x':  4.36 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.12 ,  'y':  0.32 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.93 ,  'y':  -0.59 ,  'r':  0.4 ,  'type':  1}]
60148,1398783087.7002807,[{'idp':  247 ,  'x':  4.38 ,  'y':  0.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.12 ,  'y':  0.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.95 ,  'y':  -0.62 ,  'r':  0.4 ,  'type':  1}]
60149,1398783087.740236,[{'idp':  247 ,  'x':  4.41 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.31 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.95 ,  'y':  -0.62 ,  'r':  0.4 ,  'type':  1}]
60150,1398783087.7454286,[{'idp':  247 ,  'x':  4.44 ,  'y':  0.82 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.14 ,  'y':  0.3 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.96 ,  'y':  -0.62 ,  'r':  0.4 ,  'type':  1}]
60151,1398783087.7842197,[{'idp':  247 ,  'x':  4.47 ,  'y':  0.81 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.14 ,  'y':  0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.97 ,  'y':  -0.62 ,  'r':  0.4 ,  'type':  1}]
60152,1398783087.8243334,[{'idp':  247 ,  'x':  4.48 ,  'y':  0.8 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  4.98 ,  'y':  -0.62 ,  'r':  0.4 ,  'type':  1}]
60153,1398783087.8243618,[{'idp':  247 ,  'x':  4.5 ,  'y':  0.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.28 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.0 ,  'y':  -0.64 ,  'r':  0.4 ,  'type':  1}]
60154,1398783087.8643413,[{'idp':  247 ,  'x':  4.54 ,  'y':  0.78 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.26 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.0 ,  'y':  -0.67 ,  'r':  0.4 ,  'type':  1}]
60155,1398783087.8707843,[{'idp':  247 ,  'x':  4.55 ,  'y':  0.76 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.01 ,  'y':  -0.69 ,  'r':  0.4 ,  'type':  1}]
60156,1398783087.9082673,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.11 ,  'y':  0.24 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.02 ,  'y':  -0.68 ,  'r':  0.4 ,  'type':  1}]
60157,1398783087.9482427,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.75 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.12 ,  'y':  0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.04 ,  'y':  -0.69 ,  'r':  0.4 ,  'type':  1}]
60158,1398783087.9482687,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.05 ,  'y':  -0.69 ,  'r':  0.4 ,  'type':  1}]
60159,1398783087.988302,[{'idp':  247 ,  'x':  4.57 ,  'y':  0.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.23 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.06 ,  'y':  -0.68 ,  'r':  0.4 ,  'type':  1}]
60160,1398783087.9960935,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.13 ,  'y':  0.22 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.06 ,  'y':  -0.69 ,  'r':  0.4 ,  'type':  1}]
60161,1398783088.0322144,[{'idp':  247 ,  'x':  4.57 ,  'y':  0.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.14 ,  'y':  0.2 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.06 ,  'y':  -0.71 ,  'r':  0.4 ,  'type':  1}]
60162,1398783088.072248,[{'idp':  247 ,  'x':  4.57 ,  'y':  0.74 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.15 ,  'y':  0.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.07 ,  'y':  -0.7 ,  'r':  0.4 ,  'type':  1}]
60163,1398783088.0722785,[{'idp':  247 ,  'x':  4.58 ,  'y':  0.73 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.15 ,  'y':  0.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.05 ,  'y':  -0.71 ,  'r':  0.4 ,  'type':  1}]
60164,1398783088.1123486,[{'idp':  247 ,  'x':  4.57 ,  'y':  0.72 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.18 ,  'y':  0.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.07 ,  'y':  -0.71 ,  'r':  0.4 ,  'type':  1}]
60165,1398783088.1213174,[{'idp':  247 ,  'x':  4.58 ,  'y':  0.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.18 ,  'y':  0.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.08 ,  'y':  -0.69 ,  'r':  0.4 ,  'type':  1}]
60166,1398783088.1602497,[{'idp':  247 ,  'x':  4.59 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.19 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.07 ,  'y':  -0.71 ,  'r':  0.4 ,  'type':  1}]
60167,1398783088.2003477,[{'idp':  247 ,  'x':  4.6 ,  'y':  0.71 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.2 ,  'y':  0.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.06 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60168,1398783088.2003834,[{'idp':  247 ,  'x':  4.59 ,  'y':  0.69 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.21 ,  'y':  0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.07 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60169,1398783088.2402558,[{'idp':  247 ,  'x':  4.61 ,  'y':  0.7 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.21 ,  'y':  0.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.07 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60170,1398783088.2470741,[{'idp':  247 ,  'x':  4.61 ,  'y':  0.68 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.22 ,  'y':  0.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.08 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60171,1398783088.2842126,[{'idp':  247 ,  'x':  4.63 ,  'y':  0.67 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.23 ,  'y':  0.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.08 ,  'y':  -0.73 ,  'r':  0.4 ,  'type':  1}]
60172,1398783088.3242567,[{'idp':  247 ,  'x':  4.64 ,  'y':  0.66 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.24 ,  'y':  0.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.12 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60173,1398783088.3242888,[{'idp':  247 ,  'x':  4.63 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.24 ,  'y':  0.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.11 ,  'y':  -0.74 ,  'r':  0.4 ,  'type':  1}]
60174,1398783088.3642452,[{'idp':  247 ,  'x':  4.61 ,  'y':  0.65 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.25 ,  'y':  0.02 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.14 ,  'y':  -0.71 ,  'r':  0.4 ,  'type':  1}]
60175,1398783088.3717418,[{'idp':  247 ,  'x':  4.62 ,  'y':  0.64 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.26 ,  'y':  0.05 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.16 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60176,1398783088.408232,[{'idp':  247 ,  'x':  4.63 ,  'y':  0.63 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.26 ,  'y':  0.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.17 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60177,1398783088.4481905,[{'idp':  247 ,  'x':  4.65 ,  'y':  0.61 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.25 ,  'y':  0.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.19 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60178,1398783088.4482179,[{'idp':  247 ,  'x':  4.64 ,  'y':  0.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.26 ,  'y':  0.06 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.2 ,  'y':  -0.74 ,  'r':  0.4 ,  'type':  1}]
60179,1398783088.4882643,[{'idp':  247 ,  'x':  4.65 ,  'y':  0.6 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.26 ,  'y':  0.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.22 ,  'y':  -0.74 ,  'r':  0.4 ,  'type':  1}]
60180,1398783088.497151,[{'idp':  247 ,  'x':  4.66 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.25 ,  'y':  0.07 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.24 ,  'y':  -0.72 ,  'r':  0.4 ,  'type':  1}]
60181,1398783088.5361938,[{'idp':  247 ,  'x':  4.65 ,  'y':  0.59 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.24 ,  'y':  0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.24 ,  'y':  -0.73 ,  'r':  0.4 ,  'type':  1}]
60182,1398783088.576212,[{'idp':  247 ,  'x':  4.66 ,  'y':  0.57 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.25 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.25 ,  'y':  -0.71 ,  'r':  0.4 ,  'type':  1}]
60183,1398783088.5762446,[{'idp':  247 ,  'x':  4.65 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.25 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.27 ,  'y':  -0.75 ,  'r':  0.4 ,  'type':  1}]
60184,1398783088.616237,[{'idp':  247 ,  'x':  4.63 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.28 ,  'y':  0.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.27 ,  'y':  -0.77 ,  'r':  0.4 ,  'type':  1}]
60185,1398783088.6221623,[{'idp':  247 ,  'x':  4.62 ,  'y':  0.55 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.31 ,  'y':  0.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.28 ,  'y':  -0.77 ,  'r':  0.4 ,  'type':  1}]
60186,1398783088.6602485,[{'idp':  247 ,  'x':  4.58 ,  'y':  0.54 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.32 ,  'y':  0.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.29 ,  'y':  -0.77 ,  'r':  0.4 ,  'type':  1}]
60187,1398783088.7002246,[{'idp':  247 ,  'x':  4.55 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.32 ,  'y':  0.16 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.3 ,  'y':  -0.77 ,  'r':  0.4 ,  'type':  1}]
60188,1398783088.700262,[{'idp':  247 ,  'x':  4.54 ,  'y':  0.53 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.29 ,  'y':  0.1 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.3 ,  'y':  -0.78 ,  'r':  0.4 ,  'type':  1}]
60189,1398783088.740244,[{'idp':  247 ,  'x':  4.54 ,  'y':  0.52 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.33 ,  'y':  0.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.31 ,  'y':  -0.77 ,  'r':  0.4 ,  'type':  1}]
60190,1398783088.7485316,[{'idp':  247 ,  'x':  4.54 ,  'y':  0.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.34 ,  'y':  0.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.32 ,  'y':  -0.8 ,  'r':  0.4 ,  'type':  1}]
60191,1398783088.7882047,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.35 ,  'y':  0.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.33 ,  'y':  -0.81 ,  'r':  0.4 ,  'type':  1}]
60192,1398783088.8282835,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.36 ,  'y':  0.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.33 ,  'y':  -0.8 ,  'r':  0.4 ,  'type':  1}]
60193,1398783088.8283155,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.51 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.36 ,  'y':  0.18 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.33 ,  'y':  -0.8 ,  'r':  0.4 ,  'type':  1}]
60194,1398783088.868305,[{'idp':  247 ,  'x':  4.57 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.33 ,  'y':  0.12 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.34 ,  'y':  -0.8 ,  'r':  0.4 ,  'type':  1}]
60195,1398783088.873234,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.37 ,  'y':  0.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.34 ,  'y':  -0.8 ,  'r':  0.4 ,  'type':  1}]
60196,1398783088.9122531,[{'idp':  247 ,  'x':  4.54 ,  'y':  0.5 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.4 ,  'y':  0.14 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.35 ,  'y':  -0.8 ,  'r':  0.4 ,  'type':  1}]
60197,1398783088.952221,[{'idp':  247 ,  'x':  4.58 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.4 ,  'y':  0.17 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.37 ,  'y':  -0.82 ,  'r':  0.4 ,  'type':  1}]
60198,1398783088.9522512,[{'idp':  247 ,  'x':  4.55 ,  'y':  0.48 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.42 ,  'y':  0.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.38 ,  'y':  -0.82 ,  'r':  0.4 ,  'type':  1}]
60199,1398783088.9922307,[{'idp':  247 ,  'x':  4.56 ,  'y':  0.47 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.43 ,  'y':  0.15 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.4 ,  'y':  -0.82 ,  'r':  0.4 ,  'type':  1}]
60200,1398783088.9986784,[{'idp':  247 ,  'x':  4.59 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.45 ,  'y':  0.13 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.42 ,  'y':  -0.82 ,  'r':  0.4 ,  'type':  1}]
60201,1398783089.036376,[{'idp':  247 ,  'x':  4.65 ,  'y':  0.46 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.47 ,  'y':  0.11 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.44 ,  'y':  -0.83 ,  'r':  0.4 ,  'type':  1}]
60202,1398783089.0762818,[{'idp':  247 ,  'x':  4.69 ,  'y':  0.43 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  248 ,  'x':  5.46 ,  'y':  0.09 ,  'r':  0.4 ,  'type':  1} ,  {'idp':  250 ,  'x':  5.45 ,  'y':  -0.84 ,  'r':  0.4 ,  'type':  1}]
